unit_id,rule_id,reaction_id
4099,702,312
4099,702,314
6221,703,313
6221,703,312
6221,703,313
6221,703,314
8135,704,314
8135,704,315
8135,704,315
4443,705,312
4443,705,315
5926,706,313
5926,706,314
5926,706,314
5926,706,315
8937,707,313
8937,707,314
8937,707,315
8937,707,316
8937,707,312
8937,707,313
8937,707,314
8937,707,315
8937,707,316
6219,708,313
6219,708,314
6219,708,315
6219,708,316
6219,708,312
6219,708,313
6219,708,314
6219,708,315
6219,708,316
6219,708,317
11701,709,315
11701,709,317
9481,710,330
4099,711,312
4099,711,318
6219,712,313
6219,712,314
6219,712,315
6219,712,316
6219,712,312
6219,712,313
6219,712,314
6219,712,315
6219,712,316
6219,712,317
6219,712,318
3611,713,330
3611,713,331
13522,714,312
13522,714,313
13522,714,314
13522,714,315
13522,714,316
13522,714,319
13522,714,312
13522,714,313
13522,714,314
13522,714,315
13522,714,316
13522,714,317
13522,714,318
13522,714,319
4363,715,330
4363,715,331
4363,715,332
6117,716,312
6117,716,313
6117,716,314
6117,716,315
6117,716,316
6117,716,319
6117,716,312
6117,716,313
6117,716,314
6117,716,315
6117,716,316
6117,716,317
6117,716,318
6117,716,319
6117,716,320
13803,717,324
8094,718,324
8731,719,330
8731,719,331
8731,719,332
8731,719,333
6489,720,312
6489,720,313
6489,720,314
6489,720,315
6489,720,316
6489,720,319
6489,720,312
6489,720,313
6489,720,314
6489,720,315
6489,720,316
6489,720,317
6489,720,318
6489,720,319
6489,720,320
6489,720,321
12929,721,325
12929,721,324
12929,721,325
5136,722,334
5136,722,331
5136,722,332
5136,722,333
5136,722,334
13947,723,325
13947,723,324
13947,723,325
13947,723,326
5903,724,334
5903,724,335
5903,724,331
5903,724,332
5903,724,333
5903,724,334
5903,724,335
6911,725,335
11701,726,313
11701,726,317
11701,726,322
8537,727,312
8537,727,313
8537,727,314
8537,727,315
8537,727,316
8537,727,319
8537,727,312
8537,727,313
8537,727,314
8537,727,315
8537,727,316
8537,727,317
8537,727,318
8537,727,319
8537,727,320
8537,727,321
8537,727,322
5903,729,334
5903,729,335
5903,729,331
5903,729,332
5903,729,333
5903,729,334
5903,729,335
5903,729,336
11701,730,336
11701,731,325
11701,731,326
11701,731,327
10066,732,327
10066,732,324
10066,732,325
10066,732,326
10066,732,327
4923,733,312
4923,733,313
4923,733,314
4923,733,315
4923,733,316
4923,733,319
4923,733,312
4923,733,313
4923,733,314
4923,733,315
4923,733,316
4923,733,317
4923,733,318
4923,733,319
4923,733,320
4923,733,321
4923,733,322
4923,733,323
10066,735,327
10066,735,324
10066,735,325
10066,735,326
10066,735,327
10066,735,328
8537,736,312
8537,736,313
8537,736,314
8537,736,315
8537,736,316
8537,736,319
8537,736,314
8537,736,315
8537,736,316
8537,736,317
8537,736,318
8537,736,319
8537,736,320
8537,736,321
8537,736,322
8537,736,323
8537,736,328
6492,737,328
688,739,330
688,739,331
688,739,332
688,739,333
688,739,334
688,739,335
4077,740,334
4077,740,336
4077,740,336
4077,740,337
8537,741,312
8537,741,313
8537,741,314
8537,741,315
8537,741,316
8537,741,319
8537,741,314
8537,741,315
8537,741,316
8537,741,317
8537,741,318
8537,741,319
8537,741,320
8537,741,321
8537,741,322
8537,741,323
8537,741,328
8537,741,329
6027,742,325
6027,742,327
6027,742,324
6027,742,325
6027,742,326
6027,742,327
6027,742,328
6027,742,329
6911,743,329
5903,744,334
5903,744,335
5903,744,331
5903,744,332
5903,744,333
5903,744,334
5903,744,335
5903,744,336
5903,744,337
5903,744,338
11701,745,336
11701,745,337
11701,745,338
11701,746,338
13653,747,336
13653,747,337
13653,747,338
13653,747,339
1221,748,334
1221,748,338
1221,748,331
1221,748,332
1221,748,333
1221,748,334
1221,748,335
1221,748,336
1221,748,337
1221,748,338
1221,748,339
11669,749,327
11669,749,324
11669,749,325
11669,749,326
11669,749,327
11669,749,328
11669,749,329
11669,749,339
4442,750,312
4442,750,313
4442,750,314
4442,750,315
4442,750,316
4442,750,319
4442,750,314
4442,750,315
4442,750,316
4442,750,317
4442,750,318
4442,750,319
4442,750,320
4442,750,321
4442,750,322
4442,750,323
4442,750,328
4442,750,329
4442,750,339
4830,751,328
4830,751,339
12890,756,340
5181,757,340
9733,759,341
9733,759,340
9733,759,341
11701,760,341
11139,761,340
11139,761,341
10208,762,342
10208,762,340
10208,762,341
10208,762,342
9469,763,343
11101,764,343
11873,765,344
1368,766,343
1368,766,344
13943,767,344
13943,768,343
13943,768,344
1368,770,344
1368,770,345
7793,771,345
7793,771,345
12184,772,345
12184,772,344
12184,772,345
13986,773,345
13986,773,344
13986,773,345
11873,774,343
11873,774,344
11873,774,346
11701,775,344
11701,775,345
7849,776,345
7849,776,344
7849,776,345
13994,777,345
13994,777,344
13994,777,345
2812,778,345
2812,778,347
2812,778,344
2812,778,345
2812,778,346
2812,778,347
2812,779,345
2812,779,347
2812,779,344
2812,779,345
2812,779,346
2812,779,347
2812,779,348
11122,780,348
2759,781,349
2812,782,345
2812,782,347
2812,782,344
2812,782,345
2812,782,346
2812,782,347
2812,782,348
2812,782,349
12529,783,350
2759,784,349
2759,784,350
2812,785,345
2812,785,347
2812,785,344
2812,785,345
2812,785,346
2812,785,347
2812,785,348
2812,785,349
2812,785,351
6911,786,351
12645,790,352
972,791,353
9490,792,353
9490,792,354
6111,793,353
6111,793,354
6111,793,355
10701,796,353
10701,796,354
10701,796,355
10701,796,356
11701,797,362
9469,798,362
9469,798,362
2759,799,362
9469,800,362
9469,801,362
8951,802,362
4709,803,362
4709,803,363
6477,804,353
6477,804,354
6477,804,355
6477,804,356
6477,804,357
7414,806,353
7414,806,354
7414,806,355
7414,806,356
7414,806,357
7414,806,358
13943,807,364
12463,808,363
12463,808,364
5037,809,359
5037,809,353
5037,809,354
5037,809,355
5037,809,356
5037,809,357
5037,809,358
5037,809,359
11624,810,362
11624,810,363
11624,810,364
11624,810,365
3332,811,359
3332,811,353
3332,811,354
3332,811,355
3332,811,356
3332,811,357
3332,811,358
3332,811,359
3332,811,360
3063,812,363
3063,812,364
3063,812,365
3063,812,366
3191,814,359
3191,814,353
3191,814,354
3191,814,355
3191,814,356
3191,814,357
3191,814,358
3191,814,359
3191,814,360
3191,814,361
11771,815,363
11771,815,364
11771,815,365
11771,815,366
11771,815,368
3191,816,359
3191,816,353
3191,816,354
3191,816,355
3191,816,356
3191,816,357
3191,816,358
3191,816,359
3191,816,360
3191,816,361
3191,816,369
13076,818,370
9732,819,370
2160,820,371
2160,820,371
6195,821,371
6195,821,372
2280,822,370
2280,822,370
2280,822,372
13699,823,370
13699,823,370
13699,823,372
13699,823,373
9732,824,373
5045,826,371
5045,826,372
5045,826,374
1757,827,375
8094,828,375
3362,829,376
1757,830,375
1757,830,376
9864,831,376
9864,831,377
1757,832,375
1757,832,376
1757,832,377
13114,833,376
13114,833,375
13114,833,376
13114,833,377
13114,833,378
3175,834,379
6693,835,379
9341,836,379
9341,836,380
11072,837,381
8091,838,379
8091,838,380
8091,838,381
10368,840,382
481,841,382
481,841,383
481,841,385
481,841,386
6911,842,383
13009,843,382
13009,843,383
13009,843,384
13009,843,385
13009,843,386
3007,844,382
3007,844,383
3007,844,385
3007,844,386
9732,845,385
10510,846,382
10510,846,383
10510,846,385
10510,846,386
6372,847,387
11133,848,387
11133,848,388
3741,849,387
3741,849,388
3741,849,389
9469,850,387
10216,851,387
10216,851,389
10216,851,390
1309,852,387
1309,852,389
1309,852,390
1309,852,391
9531,853,392
9531,853,387
9531,853,389
9531,853,390
9531,853,391
9531,853,392
11701,854,392
6248,855,387
6248,855,389
6248,855,390
6248,855,391
6248,855,392
6248,855,393
10167,856,393
9469,857,387
9469,857,393
9264,858,393
9264,858,393
9264,858,394
11701,859,393
11701,859,394
6353,860,393
6353,860,393
6353,860,394
6353,860,395
9469,861,387
9469,861,396
7534,862,393
7534,862,393
7534,862,394
7534,862,395
7534,862,396
11701,863,393
11701,863,394
11701,863,395
11701,863,396
11701,863,397
9200,864,393
9200,864,397
9200,864,394
9200,864,395
9200,864,396
9200,864,397
9200,865,393
9200,865,397
9200,865,394
9200,865,395
9200,865,396
9200,865,397
9200,865,398
8803,866,397
8803,866,393
8803,866,394
8803,866,395
8803,866,396
8803,866,397
8803,866,398
8803,866,399
11670,867,393
11670,867,387
11670,867,394
11670,867,395
11670,867,396
11670,867,397
11670,867,398
11670,867,399
11701,868,397
7730,869,393
7730,869,397
7730,869,387
7730,869,394
7730,869,395
7730,869,396
7730,869,397
7730,869,398
7730,869,399
7730,869,400
9732,870,400
13670,871,393
13670,871,397
13670,871,400
13670,871,401
13670,871,387
13670,871,394
13670,871,395
13670,871,396
13670,871,397
13670,871,398
13670,871,399
13670,871,400
13670,871,401
8094,872,402
13670,873,393
13670,873,397
13670,873,400
13670,873,401
13670,873,387
13670,873,394
13670,873,395
13670,873,396
13670,873,397
13670,873,398
13670,873,399
13670,873,400
13670,873,401
13670,873,402
9068,874,403
9068,874,404
13670,875,393
13670,875,397
13670,875,400
13670,875,401
13670,875,387
13670,875,394
13670,875,395
13670,875,396
13670,875,397
13670,875,398
13670,875,399
13670,875,400
13670,875,401
13670,875,402
13670,875,403
9068,877,405
9068,877,403
9068,877,404
9068,877,405
9068,878,403
9068,878,404
9068,878,405
12573,879,401
9068,880,405
9068,880,403
9068,880,404
9068,880,405
9068,880,406
9068,881,403
9068,881,404
9068,881,405
9068,881,406
8346,882,393
8346,882,397
8346,882,400
8346,882,406
8346,882,387
8346,882,394
8346,882,395
8346,882,396
8346,882,397
8346,882,398
8346,882,399
8346,882,400
8346,882,401
8346,882,402
8346,882,403
8346,882,406
9068,883,405
9068,883,403
9068,883,404
9068,883,405
9068,883,406
9068,883,407
9068,884,403
9068,884,404
9068,884,405
9068,884,406
9068,884,407
8346,885,393
8346,885,397
8346,885,400
8346,885,406
8346,885,387
8346,885,394
8346,885,395
8346,885,396
8346,885,397
8346,885,398
8346,885,399
8346,885,400
8346,885,401
8346,885,402
8346,885,403
8346,885,406
8346,885,407
490,888,408
490,888,408
96,890,408
96,890,408
13943,891,408
13943,891,408
13943,891,409
13900,892,408
13785,893,408
13785,893,408
13785,893,409
13785,893,420
4228,894,408
4228,894,408
4228,894,409
4228,894,420
8094,895,410
322,896,408
322,896,411
322,896,408
322,896,409
322,896,410
322,896,411
322,896,420
12611,897,408
12611,897,411
12611,897,408
12611,897,409
12611,897,411
12611,897,420
12611,897,421
4478,898,408
4478,898,411
4478,898,408
4478,898,409
4478,898,412
4478,898,420
4478,898,421
6911,899,411
6911,899,412
11701,900,411
11701,900,412
459,901,408
459,901,411
459,901,408
459,901,409
459,901,412
459,901,413
459,901,420
459,901,421
4589,902,408
4589,902,411
4589,902,408
4589,902,409
4589,902,412
4589,902,413
4589,902,414
4589,902,420
4589,902,421
6061,903,408
6061,903,411
6061,903,415
6061,903,408
6061,903,409
6061,903,412
6061,903,413
6061,903,414
6061,903,415
6061,903,420
6061,903,421
8158,904,408
8158,904,411
8158,904,415
8158,904,416
8158,904,408
8158,904,409
8158,904,412
8158,904,413
8158,904,414
8158,904,415
8158,904,416
8158,904,420
8158,904,421
11701,905,416
11701,905,417
11701,906,415
11701,906,417
9269,907,408
9269,907,411
9269,907,417
9269,907,408
9269,907,409
9269,907,412
9269,907,413
9269,907,414
9269,907,415
9269,907,416
9269,907,417
9269,907,420
9269,907,421
11701,908,417
11701,908,418
4779,909,408
4779,909,411
4779,909,415
4779,909,408
4779,909,409
4779,909,412
4779,909,413
4779,909,414
4779,909,415
4779,909,416
4779,909,417
4779,909,418
4779,909,420
4779,909,421
8271,910,408
8271,910,411
8271,910,408
8271,910,409
8271,910,412
8271,910,413
8271,910,414
8271,910,415
8271,910,416
8271,910,417
8271,910,418
8271,910,419
8271,910,420
11701,911,415
11701,911,417
11701,911,418
11701,911,419
2235,912,422
13993,913,423
13993,913,422
13993,913,423
13993,917,423
13993,917,422
13993,917,423
13993,917,424
4566,918,424
4566,918,424
8104,919,424
11701,920,423
7872,921,423
7872,921,424
7872,921,424
8682,923,423
8682,923,424
8682,923,424
8682,923,425
8682,923,426
8682,923,427
9453,924,424
9453,924,425
7872,925,423
7872,925,424
7872,925,424
7872,925,425
4566,926,424
4566,926,424
4566,926,425
3188,927,423
3188,927,424
3188,927,424
3188,927,425
3188,927,426
3188,927,427
3188,927,428
1309,928,428
1309,928,428
12576,929,424
12576,929,428
12576,929,424
12576,929,425
12576,929,426
12576,929,427
12576,929,428
11428,930,424
11428,930,428
11428,930,424
11428,930,425
11428,930,426
11428,930,427
11428,930,428
11428,930,429
11428,930,430
86,931,430
1328,932,423
1328,932,426
1328,932,422
1328,932,423
1328,932,424
1328,932,426
1328,932,427
12573,933,429
6958,934,423
6958,934,424
6958,934,428
6958,934,424
6958,934,425
6958,934,426
6958,934,427
6958,934,428
6958,934,429
6958,934,430
6958,934,431
9453,935,424
9453,935,425
9453,935,431
13769,936,431
3738,939,432
3738,939,432
2606,940,432
2606,940,432
2606,940,433
3574,941,432
3574,941,432
3574,941,433
3574,941,434
5986,942,432
5986,942,432
5986,942,433
5986,942,434
5986,942,435
1464,943,432
1464,943,432
1464,943,433
1464,943,434
1464,943,435
1464,943,436
9892,944,432
9892,944,432
9892,944,433
9892,944,434
9892,944,435
9892,944,436
9892,944,437
7783,945,432
7783,945,432
7783,945,433
7783,945,434
7783,945,435
7783,945,436
7783,945,437
7783,945,438
11701,946,439
7783,947,432
7783,947,432
7783,947,433
7783,947,434
7783,947,435
7783,947,436
7783,947,437
7783,947,438
7783,947,439
9892,948,432
9892,948,432
9892,948,433
9892,948,434
9892,948,435
9892,948,436
9892,948,437
9892,948,438
9892,948,439
9892,948,440
12190,949,432
12190,949,439
12190,949,441
12190,949,432
12190,949,433
12190,949,434
12190,949,435
12190,949,436
12190,949,437
12190,949,438
12190,949,439
12190,949,440
12190,949,441
8406,950,432
8406,950,432
8406,950,433
8406,950,434
8406,950,435
8406,950,436
8406,950,437
8406,950,438
8406,950,439
8406,950,440
8406,950,441
8406,950,442
11701,951,439
11701,951,441
11701,951,442
11701,952,441
11701,952,442
12087,953,432
12087,953,434
12087,953,435
12087,953,436
12087,953,437
12087,953,438
12087,953,440
12087,953,441
12087,953,442
12087,953,443
3534,954,432
3534,954,443
3534,954,432
3534,954,433
3534,954,434
3534,954,435
3534,954,439
3534,954,441
3534,954,442
3534,954,443
13128,955,432
13128,955,432
13128,955,433
13128,955,434
13128,955,435
13128,955,436
13128,955,437
13128,955,438
13128,955,439
13128,955,440
13128,955,441
13128,955,442
13128,955,443
13128,955,444
11701,956,443
11701,956,444
11701,957,439
11701,957,441
11701,957,442
11701,957,445
11693,958,432
11693,958,432
11693,958,433
11693,958,434
11693,958,435
11693,958,436
11693,958,437
11693,958,438
11693,958,439
11693,958,440
11693,958,441
11693,958,442
11693,958,443
11693,958,444
11693,958,445
4365,959,446
4889,960,446
4889,960,447
10060,961,448
4889,962,446
4889,962,447
4889,962,448
5098,963,446
5098,963,447
5098,963,448
5098,963,449
5991,964,450
5991,964,446
5991,964,447
5991,964,448
5991,964,449
5991,964,450
11701,965,450
1594,966,450
1594,966,446
1594,966,447
1594,966,448
1594,966,449
1594,966,450
1594,966,451
2759,967,448
2759,967,452
6503,971,453
34,972,453
34,972,454
779,973,453
779,973,454
779,973,455
779,974,453
779,974,454
779,974,455
779,974,456
6911,975,456
4370,976,453
4370,976,454
4370,976,455
4370,976,456
4370,976,457
9469,977,453
10256,981,458
4265,982,458
4265,982,459
11873,983,460
1368,984,460
13943,985,460
1368,986,460
1368,986,461
7793,987,461
7793,987,461
12184,988,461
12184,988,460
12184,988,461
13986,989,461
13986,989,460
13986,989,461
11873,990,460
11873,990,462
11701,991,460
11701,991,461
7849,992,461
7849,992,460
7849,992,461
13994,993,461
13994,993,460
13994,993,461
2812,994,461
2812,994,463
2812,994,460
2812,994,461
2812,994,462
2812,994,463
2812,995,461
2812,995,463
2812,995,460
2812,995,461
2812,995,462
2812,995,463
2812,995,464
11122,996,464
12265,997,465
2812,998,461
2812,998,463
2812,998,460
2812,998,461
2812,998,462
2812,998,463
2812,998,464
2812,998,465
5073,999,465
5073,999,466
5073,999,466
13943,1000,465
6911,1001,466
8874,1002,465
8874,1002,466
8874,1002,467
8874,1002,466
8874,1002,467
13898,1003,468
12184,1004,464
1368,1005,464
1368,1005,468
1368,1006,464
7793,1007,464
7793,1007,469
7793,1007,468
7793,1007,469
9618,1008,464
9618,1008,468
9618,1008,469
9618,1008,468
9618,1008,469
9618,1008,470
6911,1009,471
9618,1010,464
9618,1010,468
9618,1010,469
9618,1010,468
9618,1010,469
9618,1010,470
9618,1010,471
10378,1011,472
8768,1012,472
8768,1012,473
11701,1013,473
5349,1014,473
5349,1014,472
5349,1014,473
5349,1014,474
6911,1015,474
8911,1016,475
5349,1017,473
5349,1017,472
5349,1017,473
5349,1017,474
5349,1017,475
168,1018,473
168,1018,472
168,1018,473
168,1018,474
168,1018,475
13769,1019,474
13769,1019,474
8911,1020,476
8911,1021,475
8911,1021,476
6911,1022,477
8911,1023,476
8911,1023,477
5349,1024,473
5349,1024,472
5349,1024,473
5349,1024,474
5349,1024,475
5349,1024,477
13185,1025,477
168,1026,473
168,1026,472
168,1026,473
168,1026,474
168,1026,475
168,1026,477
8911,1027,478
168,1028,473
168,1028,472
168,1028,473
168,1028,474
168,1028,475
168,1028,477
168,1028,478
5349,1029,473
5349,1029,472
5349,1029,473
5349,1029,474
5349,1029,475
5349,1029,477
5349,1029,478
8911,1030,478
8911,1030,479
8911,1031,479
10613,1032,473
10613,1032,472
10613,1032,473
10613,1032,474
10613,1032,475
10613,1032,477
10613,1032,478
10613,1032,480
12374,1033,478
12374,1033,481
12374,1033,479
12374,1033,481
12374,1034,478
12374,1034,481
12374,1034,479
12374,1034,481
12374,1034,482
12573,1035,481
12573,1035,482
13185,1036,477
13185,1036,482
12374,1037,478
12374,1037,481
12374,1037,479
12374,1037,481
12374,1037,482
12374,1037,483
8083,1038,479
8083,1038,483
8083,1038,483
12573,1039,481
12573,1039,482
12573,1039,483
1309,1040,484
1309,1040,484
2659,1041,484
2659,1041,484
9165,1042,484
2659,1043,484
2659,1043,484
2659,1043,485
7815,1044,484
7815,1044,484
7815,1044,485
7815,1044,486
888,1045,488
6911,1046,487
7815,1047,484
7815,1047,484
7815,1047,485
7815,1047,486
7815,1047,487
8094,1048,489
888,1049,488
888,1049,489
7815,1050,484
7815,1050,484
7815,1050,485
7815,1050,486
7815,1050,487
7815,1050,490
888,1051,488
888,1051,489
888,1051,490
888,1052,488
888,1052,489
888,1052,490
888,1052,491
7815,1053,484
7815,1053,484
7815,1053,485
7815,1053,486
7815,1053,487
7815,1053,490
7815,1053,491
2802,1054,484
2802,1054,484
2802,1054,485
2802,1054,486
2802,1054,487
2802,1054,490
2802,1054,491
2802,1054,492
9732,1055,492
524,1057,493
10985,1058,493
10985,1058,494
10387,1059,493
10387,1059,494
10387,1059,495
2207,1060,493
2207,1060,494
2207,1060,495
2207,1060,496
8120,1061,493
8120,1061,494
8120,1061,495
8120,1061,496
8120,1061,497
7668,1062,498
7668,1062,493
7668,1062,494
7668,1062,495
7668,1062,496
7668,1062,497
7668,1062,498
9612,1063,498
9612,1063,493
9612,1063,494
9612,1063,495
9612,1063,496
9612,1063,497
9612,1063,498
9612,1063,499
6911,1064,500
9612,1065,498
9612,1065,493
9612,1065,494
9612,1065,495
9612,1065,496
9612,1065,497
9612,1065,498
9612,1065,499
9612,1065,500
950,1066,503
950,1066,504
950,1066,505
950,1066,506
950,1066,511
9732,1067,506
1731,1068,506
486,1069,493
486,1069,494
486,1069,495
486,1069,496
486,1069,497
486,1069,498
486,1069,499
486,1069,500
486,1069,501
11701,1070,498
11701,1070,501
9469,1071,503
2759,1072,506
5136,1073,506
5136,1073,504
5136,1073,505
5136,1073,506
5136,1073,507
5136,1073,511
9469,1074,506
11701,1075,506
9469,1076,506
9469,1076,503
