smarts_hash_id,unit_id,unit
787c2556,340,P.M00085.47
cd87c8e4,341,P.1225.23
134d22e2,342,P.805.10
eedcee38,343,P.215.9
673acfe3,343,P.215.9
7fc812c3,344,P.M00929.6
904bd464,344,P.M00929.6
87f47938,344,P.M00929.6
5effc8ea,344,P.M00929.6
b5f05027,344,P.M00929.6
a4a8d481,344,P.M00929.6
0846dceb,345,P.M00833.46
7012cb46,345,P.M00833.46
8414111e,346,P.654.8
e5117e10,346,P.654.8
8c03e413,347,P.2405.20
b5f34830,348,P.335.3
934fe010,349,P.1327.3
c6623933,349,P.1327.3
ef8d594b,349,P.1327.3
50c84e98,350,P.588.4
f2440e15,351,P.2336.105
c7c47760,352,S.659151_B.75
48f354cc,352,S.659151_B.75
226e1815,352,S.659151_B.75
0d6ebad0,353,S.1931.13
16a9753a,354,S.802.12
2c7dc17b,354,S.802.12
1905a4f6,355,P.886.33
dd55731f,356,S.659081.91
f0a9618c,356,S.659081.91
4c4df456,356,S.659081.91
7f334d5a,356,S.659081.91
52003ffa,357,S.944.18
b343939d,357,S.944.18
178b9f67,357,S.944.18
e011796e,358,P.3083.21
35ff54e5,359,Tda
a52b62af,360,P.M00855.1
64d53800,360,P.M00855.1
727e5cc8,360,P.M00855.1
f44c501f,360,P.M00855.1
5fc39479,361,S.1980.5
b3ce8bef,362,P.3091.12
3e3fbc80,363,P.M00085.11
1bdf3f37,364,P.2905.39
39fdfa50,365,"4-amino-4,6-dideoxy-l-talose"
6b909ec0,365,"4-amino-4,6-dideoxy-l-talose"
859f367d,366,P.M00370.9
c64c3ca0,366,P.M00370.9
ba3a4985,367,P.M00113.5
ee6c3186,368,P.M00022.15
47f2758a,369,4Cl-Thr
21f5284a,369,4Cl-Thr
163c8cd8,369,4Cl-Thr
721aa394,369,4Cl-Thr
b4ee5da0,369,4Cl-Thr
d252fffd,369,4Cl-Thr
d5a61949,369,4Cl-Thr
bea895ef,369,4Cl-Thr
8b04442f,369,4Cl-Thr
6b99db85,369,4Cl-Thr
d3193c6d,369,4Cl-Thr
29d11043,369,4Cl-Thr
235a366f,369,4Cl-Thr
0c87db3b,369,4Cl-Thr
87258de6,369,4Cl-Thr
47f60ad5,369,4Cl-Thr
7110da8d,369,4Cl-Thr
bac5b98e,369,4Cl-Thr
7dd7757d,369,4Cl-Thr
660a606c,369,4Cl-Thr
ff9451c3,369,4Cl-Thr
64efe90d,369,4Cl-Thr
5a0773b8,369,4Cl-Thr
cb014e1f,369,4Cl-Thr
725a5f70,369,4Cl-Thr
9ef01051,369,4Cl-Thr
67220001,369,4Cl-Thr
26b05e91,369,4Cl-Thr
eb8b7f62,369,4Cl-Thr
338a686f,369,4Cl-Thr
55c3d5a7,369,4Cl-Thr
b6d1e8c4,369,4Cl-Thr
2f0b3884,369,4Cl-Thr
5be15616,369,4Cl-Thr
32ca1186,369,4Cl-Thr
80d28d95,369,4Cl-Thr
d97fa12a,370,P.1136.6
d3cd620f,371,P.M00932.34
acf79a32,372,P.M00555.5
77009e83,373,P.2981.17
6692943f,374,HexaMal-KS
d840fc15,374,HexaMal-KS
b3566a16,374,HexaMal-KS
ef4a366c,374,HexaMal-KS
6f3e7348,374,HexaMal-KS
7e716ffa,374,HexaMal-KS
a6de2983,374,HexaMal-KS
81934869,374,HexaMal-KS
8dc08f52,374,HexaMal-KS
4c665005,374,HexaMal-KS
9a119bbd,374,HexaMal-KS
df1c7aba,374,HexaMal-KS
7630ff3c,374,HexaMal-KS
5b1d145b,374,HexaMal-KS
b56e2433,374,HexaMal-KS
c1680fe1,374,HexaMal-KS
11364a12,374,HexaMal-KS
b0ead2f5,374,HexaMal-KS
db8950c5,374,HexaMal-KS
fcc119fb,374,HexaMal-KS
db0f2efa,374,HexaMal-KS
7efbd717,375,P.M00344.2
5228e0c7,376,P.2067.1
26d90eb3,377,P.M00798.9
46aeae99,377,P.M00798.9
c6499879,378,HexaMal-ER
d846f7c8,378,HexaMal-ER
5cf456dd,378,HexaMal-ER
cb0ed7df,378,HexaMal-ER
e77c3dac,378,HexaMal-ER
cced7c99,378,HexaMal-ER
dc55f4bc,378,HexaMal-ER
1c7a49d3,378,HexaMal-ER
3489f9c1,378,HexaMal-ER
c4fcaf50,378,HexaMal-ER
1b7778d1,378,HexaMal-ER
9f50dac1,378,HexaMal-ER
43f68204,379,P.M00785.7
a47e357a,380,S.1701.26
8b865240,380,S.1701.26
ff320578,381,P.2917.66
69a2c6ee,382,P.3184.36
f8f421a9,383,S.659044_H.10
2096f24b,383,S.659044_H.10
01cce238,384,P.3021.49
c886feba,385,P.986.5
51eb29e0,385,P.986.5
5792fafe,385,P.986.5
c87fa90e,386,P.1753.6
60facc43,387,DMOG
5611f29b,387,DMOG
437a37f6,387,DMOG
7c931eef,387,DMOG
7264235d,387,DMOG
93306b88,387,DMOG
26884094,387,DMOG
39e1fa0d,387,DMOG
11527852,387,DMOG
0657a2c9,387,DMOG
c5e20266,387,DMOG
4d91f391,387,DMOG
6dfa3be3,387,DMOG
309ccadc,388,P.M00376.5
6f203344,388,P.M00376.5
91f4995a,389,P.M00532.25
0b022afd,389,P.M00532.25
69290c92,389,P.M00532.25
72d1f6e0,389,P.M00532.25
676f27aa,390,MeMal-B
b11cb28f,390,MeMal-B
9160666f,390,MeMal-B
6d2a4be5,390,MeMal-B
c85b1398,390,MeMal-B
1b2c67b9,390,MeMal-B
6af72d60,390,MeMal-B
e6daffc2,390,MeMal-B
68f7596f,390,MeMal-B
29b5b284,390,MeMal-B
eb12c285,390,MeMal-B
ff1be446,390,MeMal-B
2d9dbb81,390,MeMal-B
a216a9ca,390,MeMal-B
00488725,390,MeMal-B
e6652866,390,MeMal-B
a2eee322,390,MeMal-B
b34eae72,390,MeMal-B
e94ab2a6,390,MeMal-B
d1ca4f6b,390,MeMal-B
cd4527da,390,MeMal-B
9c0ad5e7,390,MeMal-B
e4c4d523,390,MeMal-B
df31a636,390,MeMal-B
4e95c35a,390,MeMal-B
50c856e5,390,MeMal-B
d53c7a0a,390,MeMal-B
19bc0202,390,MeMal-B
0becc42e,390,MeMal-B
44d463a6,390,MeMal-B
6c251b71,390,MeMal-B
ad5543ec,390,MeMal-B
14d03867,390,MeMal-B
987022ec,390,MeMal-B
a94e205f,390,MeMal-B
8dab271e,390,MeMal-B
b4f68b81,390,MeMal-B
e1497074,390,MeMal-B
fed591ba,390,MeMal-B
8d490bef,390,MeMal-B
8a3c2dbf,390,MeMal-B
64c827e7,390,MeMal-B
79fe541d,390,MeMal-B
b654d8bd,390,MeMal-B
fe5289a0,390,MeMal-B
b4929908,390,MeMal-B
b2051962,390,MeMal-B
1e27e5ca,390,MeMal-B
27692649,390,MeMal-B
1e51dfd5,390,MeMal-B
243bf439,391,S.1330.22
5da1694a,392,P.M00934.27
4f605ba2,392,P.M00934.27
afc64c77,393,P.3031.27
30581845,393,P.3031.27
5d198006,394,P.3066.36
11a3c419,395,P.1806.68
2e05d86a,396,P.M00911.3
aa391bf3,396,P.M00911.3
0a0bcd83,396,P.M00911.3
bdc0b91e,397,P.2438.6
04143461,397,P.2438.6
2e08d063,397,P.2438.6
dcd59adf,397,P.2438.6
291b757d,398,P.M00543.24
e02fba22,398,P.M00543.24
9cfb2994,398,P.M00543.24
33f82d92,398,P.M00543.24
c20c7162,398,P.M00543.24
2f6d668c,398,P.M00543.24
fa8ceb90,398,P.M00543.24
a502f63a,398,P.M00543.24
6e4cd0da,398,P.M00543.24
3be4cbde,399,S.659060.49
984e3568,400,S.599.1
db92e7d5,401,N-MeGly
7fea7c73,401,N-MeGly
1b1f40dd,401,N-MeGly
ce6543dd,401,N-MeGly
afd87f7e,401,N-MeGly
4cdb9b3f,401,N-MeGly
36b66ce8,401,N-MeGly
b0006c64,401,N-MeGly
6af676b9,401,N-MeGly
962d3f02,401,N-MeGly
79c264cd,401,N-MeGly
df2bafbe,402,S.681.3
904cffde,403,S.1807.20
3c3fde32,403,S.1807.20
2f331b09,404,3-OHda
c792d08e,405,P.894.5
5241412e,406,P.M00841.4
16cbee43,406,P.M00841.4
a03d06b7,407,S.1395.2
2bb149d0,407,S.1395.2
d7ddbb88,408,S.1494.13
b4d5dbac,409,P.M00136.17
d3856843,410,P.330.16
9f84de88,411,P.2684.6
f346b472,412,P.2286.3
41bba6dd,413,P.2026.10
32c45f66,413,P.2026.10
5d20313f,414,P.M00843.3
5ab63129,415,P.1143.9
bc8c323e,415,P.1143.9
aca77092,415,P.1143.9
91d42b5a,416,P.1741.5
86782c8b,416,P.1741.5
2d902b7f,417,P.M00030.1
c6699a93,418,cid_417575
3263f315,419,P.2011.5
4cc515fd,419,P.2011.5
113c38ba,419,P.2011.5
9592e662,419,P.2011.5
862c5892,420,P.2643.8
4c0349ef,420,P.2643.8
22f832a1,420,P.2643.8
8fb5e003,420,P.2643.8
7a952faa,420,P.2643.8
1af03724,421,P.1640.8
967d4030,422,P.3059.17
061bdd33,422,P.3059.17
bcbdea80,423,P.M00929.10
4f501c0f,423,P.M00929.10
7125d8b3,424,P.1340.3
d76fb69e,425,P.2857.2
021e6e6d,425,P.2857.2
8b51db3e,425,P.2857.2
98f59f59,425,P.2857.2
923eaed0,426,P.3080.64
82e5fbee,427,S.659155.40
47341886,428,S.659139.53
1c75b5b4,429,OH-ProMal-epox
f0789c0d,429,OH-ProMal-epox
4a9c1dcc,429,OH-ProMal-epox
0f3cd270,429,OH-ProMal-epox
641cedd6,429,OH-ProMal-epox
1b2c991c,429,OH-ProMal-epox
653fb6af,429,OH-ProMal-epox
0ba931ec,429,OH-ProMal-epox
e43a8e51,430,OH-ProMal-ER
5abbe26f,430,OH-ProMal-ER
5e4e37cf,430,OH-ProMal-ER
7cfc97e7,430,OH-ProMal-ER
2f5d917a,430,OH-ProMal-ER
b237836d,430,OH-ProMal-ER
37b8cd92,430,OH-ProMal-ER
ec5c8b34,430,OH-ProMal-ER
00cfbcac,430,OH-ProMal-ER
f78ee9e3,430,OH-ProMal-ER
a795e5ae,430,OH-ProMal-ER
d92481b5,430,OH-ProMal-ER
5aec496c,431,HexaMal-KR
28a1b9ea,431,HexaMal-KR
6a3dd51c,431,HexaMal-KR
8bc54aa3,431,HexaMal-KR
8d065566,431,HexaMal-KR
fdf504c7,431,HexaMal-KR
9000112c,431,HexaMal-KR
56eafe5d,431,HexaMal-KR
cd8d6cc6,431,HexaMal-KR
0cdfc2b0,431,HexaMal-KR
cb8d7123,431,HexaMal-KR
7b52a9ed,431,HexaMal-KR
a0a3fcba,431,HexaMal-KR
4d20292f,431,HexaMal-KR
bef6fb28,431,HexaMal-KR
45604318,431,HexaMal-KR
58604635,431,HexaMal-KR
330a4d08,432,3-NH2-9-Me-DecA
861b3bfe,432,3-NH2-9-Me-DecA
bdd0b3be,433,3HOxa
55cfeaa9,434,P.1682.8
fa13a320,434,P.1682.8
bd3d37f4,435,P.M00551.24
a0bf3958,436,P.M00167.13
3bf76559,437,P.1902.18
ffa25ac7,438,P.805.2
9c7b0fb7,439,P.414.5
1d33ee2a,440,S.623.37
8f724339,441,P.2650.1
cc7aa895,442,S.1859.13
c5e96305,443,P.1217.76
650a49f5,443,P.1217.76
ce4c0cd7,443,P.1217.76
68e893bd,444,"2,4,6-OA"
7b357e96,445,P.3069.46
0402a745,445,P.3069.46
8b85085a,445,P.3069.46
c43a7b3a,446,P.2336.318
6b64a2fb,447,P.2572.13
95834a6d,448,P.M00026.9
790c9048,449,P.M00788.4
47f99aa1,449,P.M00788.4
13763591,450,OH-Orn
42fd2db3,450,OH-Orn
ae47a360,450,OH-Orn
59c2d976,450,OH-Orn
a94d498d,450,OH-Orn
9925a7bd,450,OH-Orn
842be12e,450,OH-Orn
0aa9666e,450,OH-Orn
1448de99,450,OH-Orn
381221c8,450,OH-Orn
a7da8ce9,450,OH-Orn
60b01d8e,450,OH-Orn
d55932e7,450,OH-Orn
c9c63375,450,OH-Orn
2ee894ef,450,OH-Orn
27180762,450,OH-Orn
cbdc6631,450,OH-Orn
fffdc827,450,OH-Orn
e8477003,450,OH-Orn
26138bae,450,OH-Orn
abc501ae,450,OH-Orn
2c5d244e,450,OH-Orn
3fbaa4c9,450,OH-Orn
2e4cf037,450,OH-Orn
85099863,450,OH-Orn
a6163a25,450,OH-Orn
ed4d5441,450,OH-Orn
8c8b505f,450,OH-Orn
5752e263,450,OH-Orn
1181f9f8,450,OH-Orn
08cc6478,450,OH-Orn
2d2f5df8,450,OH-Orn
a5631136,450,OH-Orn
7d85ade7,450,OH-Orn
d1e4245b,450,OH-Orn
fba9ce46,450,OH-Orn
54993153,450,OH-Orn
6c96531a,451,P.572.7
ffe8923f,451,P.572.7
f1693db2,452,P.M00915.2
fad2f438,453,S.659102_C.18
053ffd0d,454,P.M00570.16
9a0d78f6,455,P.672.25
50b13fcf,456,S.659145.10
76e7869d,456,S.659145.10
08102cbc,457,P.1764.28
13eec6bd,458,_5_DEHYDRO_L_FUCOFURANOSE
a3f538c7,459,S.1245.23
32f7e416,459,S.1245.23
8eb52e50,460,P.517.8
6762ad3b,461,P.2972.94
158995bd,462,P.M00826.17
9d9eb31f,463,S.1029.9
f828ca78,463,S.1029.9
6cc623f5,463,S.1029.9
c76b467f,464,P.2497.34
794d65a0,465,P.1272.2
0ec4e56a,466,P.3038.70
9708f941,467,P.2517.14
49b4183c,468,P.1415.20
67f243c3,468,P.1415.20
124410c8,469,P.M00808.11
28e603d2,469,P.M00808.11
57ed6695,469,P.M00808.11
f9b4119d,470,PPPA
b1f0fa6d,471,P.M00572.21
cbee7a12,472,P.3181.26
8fe555b1,473,P.M00085.35
7d25dd68,473,P.M00085.35
09a8093f,474,S.623.3
7398bc2f,474,S.623.3
77e0bf4f,475,P.3061.7
fe53881b,475,P.3061.7
83bbef6c,476,P.2276.9
a2ac6526,477,P.1307.3
d4f983de,477,P.1307.3
361d2f1f,478,S.1874.5
ad140570,479,P.3069.75
4b319059,479,P.3069.75
2bd5ccaf,479,P.3069.75
11f8ef14,479,P.3069.75
3e0a9be0,479,P.3069.75
ba5a2bae,479,P.3069.75
becc4099,479,P.3069.75
5b374e01,480,S.836.45
d305efa6,480,S.836.45
80406f76,481,S.1237.3
07cabe2b,481,S.1237.3
4104d31c,482,P.1142.6
95259948,482,P.1142.6
4d332208,483,P.M00532.7
c8476f15,484,P.303.2
9697d0c2,485,PABA
425a302f,485,PABA
234184de,485,PABA
acf176a2,485,PABA
f8635db7,486,S.904.18
ddac3ff0,486,S.904.18
18f42553,486,S.904.18
6649c769,487,P.M00936.6
3f6e85f3,487,P.M00936.6
5f6bf205,488,P.M00849.28
b9a0d9c6,489,S.992.2
99378ff5,490,cid_440024
02515dc4,491,S.619.10
d1428387,492,P.1098.5
f5db7c8e,493,P.990.10
2696b861,493,P.990.10
e9b5419a,494,P.2979.21
c7aba278,494,P.2979.21
e25f787a,495,P.2909.16
fbdd0bd6,496,P.1640.24
e66ece8f,496,P.1640.24
7b8d8358,497,P.3059.72
69784d36,497,P.3059.72
3e11e3ed,497,P.3059.72
dd18180c,498,P.M00120.22
242f8033,498,P.M00120.22
d83b8f7e,499,P.205.5
884c88c5,499,P.205.5
b85340d2,500,P.2153.6
b77c9498,500,P.2153.6
196b7364,500,P.2153.6
5a035e9d,500,P.2153.6
da4f3c23,500,P.2153.6
bb4c1af3,500,P.2153.6
c3e4f20b,501,P.2117.3
97ebaa74,502,P.1327.5
65e99cac,502,P.1327.5
7e81135f,502,P.1327.5
527c8f65,503,P.2336.150
5e9f9122,504,P.2336.215
60922e64,505,S.619.4
5d8d872e,506,S.659082.17
714f3a35,506,S.659082.17
db475d61,507,S.659082.22
e3b1e762,507,S.659082.22
b4fd47b4,508,S.659060.36
239939aa,508,S.659060.36
f842c7ee,508,S.659060.36
4c87628b,509,S.662.26
54248539,509,S.662.26
deb9e04b,509,S.662.26
fefbfd15,509,S.662.26
bc1938fc,510,3H4DA
1db48d6f,511,S.923.3
e24f11be,511,S.923.3
b32ec173,512,P.610.2
4c5d52f2,513,P.296.12
472285a6,513,P.296.12
fd5629c0,514,P.3082.38
6e2edd4d,514,P.3082.38
87327ca6,515,S.1019.35
449595da,516,P.M00636.2
380594d3,517,P.3154.8
39ca48d7,518,cid_454061
7bdcdbf5,519,P.M00083.18
536d75bb,519,P.M00083.18
3050007e,520,P.847.3
5b20c0b8,520,P.847.3
8305deaa,521,S.659119.1
597c38f1,522,Iser
813e6faf,522,Iser
21036251,522,Iser
aa6625cc,522,Iser
2636c969,522,Iser
45fd8182,522,Iser
3be33948,522,Iser
868de8df,522,Iser
68c2183e,522,Iser
f875dcd2,523,P.3040.20
c4b4c12f,524,S.659146.1
e65ca93f,525,P.2993.88
cde4258d,526,P.M00673.16
598f1889,526,P.M00673.16
b2247549,527,P.95.1
ec538d48,528,P.826.6
8e18ceeb,528,P.826.6
0e67be8e,529,P.550.6
320cd7aa,529,P.550.6
b19a0761,530,HMtda
fc554cf2,531,P.M00877.3
f9dae6ac,532,S.1146.28
b66ad122,533,cid_5283068
0095fb8c,534,P.M00069.6
f5dbc6c7,534,P.M00069.6
be89b9bc,534,P.M00069.6
5fc32b0e,535,P.M00781.19
c39b4a05,535,P.M00781.19
e483e1be,536,S.659142.14
b44253fd,536,S.659142.14
e9d57f9f,537,Ahp-Pro
cc3cc193,537,Ahp-Pro
ab0c1636,537,Ahp-Pro
bf0b26be,537,Ahp-Pro
dfbadd86,538,P.800.9
1aca4c32,538,P.800.9
9dd024ef,538,P.800.9
18cd2412,539,P.566.3
38ec938e,539,P.566.3
4ee1001c,540,P.M00805.6
1fd0c417,540,P.M00805.6
91133003,540,P.M00805.6
7e40cdb6,541,P.2982.47
6b290f0d,541,P.2982.47
3a9730e8,542,P.531.2
c40ac8af,543,S.1928.40
cd282d90,543,S.1928.40
f70721cb,544,P.M00823.29
936edc51,544,P.M00823.29
77fd0f31,544,P.M00823.29
710dec16,545,S.1879.33
fe0169af,545,S.1879.33
87df00b2,546,S.1506.8
bede1286,546,S.1506.8
f5da76c2,547,P.2838.5
abcca4fe,547,P.2838.5
5c6d2211,548,P.3082.77
b340f800,548,P.3082.77
7ae0978b,549,P.530.3
5ad5dcdc,549,P.530.3
34f62958,549,P.530.3
ab3ee7e3,550,P.3059.87
21ede13c,550,P.3059.87
50822d4d,551,P.571.1
879128af,552,3-OHdda
8572fb5c,553,P.M00137.3
c3c2e366,553,P.M00137.3
358cc791,553,P.M00137.3
77fcee10,553,P.M00137.3
54138ed5,553,P.M00137.3
d96331fb,553,P.M00137.3
c17ccfc2,553,P.M00137.3
7480b31e,554,indolprop
8e01cbd2,554,indolprop
780ac49e,554,indolprop
58f2b0a1,554,indolprop
53790fc3,554,indolprop
7b0635bd,554,indolprop
3dd0e7d6,554,indolprop
70eae2eb,554,indolprop
499b0bc4,554,indolprop
37d8b7e9,554,indolprop
7c714be1,554,indolprop
ee3075d6,554,indolprop
f3079ae2,554,indolprop
5ccaea51,554,indolprop
53d55bf4,554,indolprop
16ab0ea3,554,indolprop
dcb38020,554,indolprop
47b0b0b7,554,indolprop
c452dfa1,554,indolprop
b8b3336d,554,indolprop
9ea99e21,554,indolprop
a324da49,554,indolprop
6fbf560a,554,indolprop
acadcd7a,554,indolprop
e13f9a2c,554,indolprop
b9fe3226,554,indolprop
0679d7ce,554,indolprop
e48db5af,554,indolprop
62e2b5dc,554,indolprop
339ef798,554,indolprop
4a4bf4a3,554,indolprop
05e43b6c,554,indolprop
8e10bf42,554,indolprop
5c80795a,554,indolprop
293fbf32,555,P.3154.11
84e14dee,556,P.367.14
46219c74,557,cid_14647862
a3b7784d,558,P.3041.20
df779ded,558,P.3041.20
c614b414,559,P.3041.31
270b478e,560,P.406.7
c1451b7b,560,P.406.7
3fb413de,561,P.1319.41
de2edbd8,562,P.534.5
bae287e5,563,P.1475.4
13965944,563,P.1475.4
837190c3,564,P.1408.1
a1ebb4cb,564,P.1408.1
d50d24b0,565,P.1059.20
ca2145a4,566,P.2405.40
f4358686,567,P.2386.27
63fb278f,567,P.2386.27
e5db2b88,567,P.2386.27
954db08c,568,P.1964.9
82e47101,569,P.2868.30
116f1cad,569,P.2868.30
54788340,570,P.343.20
06a02deb,571,P.322.8
c17a9c33,571,P.322.8
c37713ec,571,P.322.8
54992b7c,571,P.322.8
c42e420b,571,P.322.8
8a79fdc4,571,P.322.8
13017001,572,P.587.4
6e50836c,573,P.1413.15
36b9884d,573,P.1413.15
f55507cd,573,P.1413.15
fb9cb003,574,P.2363.7
a56ea5f8,575,P.2336.89
d627e7e4,576,P.2336.305
57b1ec15,577,S.659100.12
0a3c0b7f,577,S.659100.12
e18977c5,578,S.659105.40
81f5c7ac,579,S.1941.28
afa7684d,579,S.1941.28
32f6bef7,579,S.1941.28
d64cf279,579,S.1941.28
b8818acb,580,STEFA
f0f2bd62,581,HexaMal-DH
fccab84d,581,HexaMal-DH
8a950544,581,HexaMal-DH
46c246b5,581,HexaMal-DH
e2bc29da,581,HexaMal-DH
153f78b3,581,HexaMal-DH
120f35d9,581,HexaMal-DH
b8e702f7,581,HexaMal-DH
bb5ce51f,581,HexaMal-DH
754622ca,581,HexaMal-DH
7167b10c,581,HexaMal-DH
442dbc46,581,HexaMal-DH
5a8d3d2f,581,HexaMal-DH
efff6323,581,HexaMal-DH
49927a57,581,HexaMal-DH
a297eea6,581,HexaMal-DH
dd9b4baf,581,HexaMal-DH
fe35d948,581,HexaMal-DH
1be1788e,581,HexaMal-DH
b15c9925,581,HexaMal-DH
e20788d6,581,HexaMal-DH
b18b31fb,581,HexaMal-DH
196cab33,581,HexaMal-DH
29960f07,582,MeDeTyr
513b11c9,582,MeDeTyr
e9798e5c,582,MeDeTyr
5ebe2b4f,582,MeDeTyr
a91eb008,582,MeDeTyr
75b719d5,582,MeDeTyr
89dc612a,582,MeDeTyr
eac10a19,582,MeDeTyr
2f43102e,582,MeDeTyr
daefe4b6,582,MeDeTyr
28c96e31,582,MeDeTyr
a30ca14a,582,MeDeTyr
2557042e,582,MeDeTyr
bc6fa8b4,582,MeDeTyr
5a11638f,582,MeDeTyr
8a223e0f,582,MeDeTyr
02350a53,582,MeDeTyr
03820fbd,582,MeDeTyr
315ee342,583,OH-ProMal-KS
db90068e,583,OH-ProMal-KS
fea5935b,583,OH-ProMal-KS
416daf75,583,OH-ProMal-KS
049dbcce,583,OH-ProMal-KS
3ba2238f,583,OH-ProMal-KS
9c0ca582,583,OH-ProMal-KS
fab6fb04,583,OH-ProMal-KS
85be0e73,583,OH-ProMal-KS
151163e0,583,OH-ProMal-KS
f149df0c,583,OH-ProMal-KS
5cd3be51,583,OH-ProMal-KS
9ac07eff,583,OH-ProMal-KS
bd65b84e,583,OH-ProMal-KS
bf574d4d,583,OH-ProMal-KS
489c9911,583,OH-ProMal-KS
bdbcb175,583,OH-ProMal-KS
984c5e67,583,OH-ProMal-KS
35cd9e5f,583,OH-ProMal-KS
8dd0a652,583,OH-ProMal-KS
548e2467,583,OH-ProMal-KS
cd06c092,584,HexaMal-epox
f33253d7,584,HexaMal-epox
dc126dad,584,HexaMal-epox
792e0c76,584,HexaMal-epox
6c6dc536,584,HexaMal-epox
60c58f16,584,HexaMal-epox
6a0cfca2,584,HexaMal-epox
bb328e0f,584,HexaMal-epox
9be61848,585,P.1574.5
3c45b660,585,P.1574.5
11052106,586,S.1612.44
83014b04,587,P.3082.35
2d519e34,587,P.3082.35
841d24f2,588,Mal-Starter
c7d31388,588,Mal-Starter
101c9d64,588,Mal-Starter
2bff28d4,588,Mal-Starter
909c5c67,588,Mal-Starter
b0436597,588,Mal-Starter
1e953d3b,588,Mal-Starter
fea8e8b9,588,Mal-Starter
872223f0,588,Mal-Starter
9eaa2eaa,588,Mal-Starter
4d5246ab,588,Mal-Starter
d19f6b8a,588,Mal-Starter
643c4b12,588,Mal-Starter
97302d41,589,P.1798.3
2712ce3a,590,P.367.18
7ee8751e,591,P.M00736.14
7afa2987,592,P.2994.15
2b793835,592,P.2994.15
a6bba909,593,P.3099.5
6a8bfb56,594,S.925.41
62914898,594,S.925.41
33464e5f,594,S.925.41
c6598c7a,595,P.2599.7
01610e2e,596,P.3067.22
a17e133d,597,P.548.3
c00e27a1,597,P.548.3
7af7ce8b,597,P.548.3
5ff62789,597,P.548.3
92dbee21,598,P.381.2
a5c5b788,599,P.1224.4
0ba39c85,600,P.1947.5
6a30c75a,601,P.939.6
3901016f,602,3-O-methyl-rhamnose
82eab6f1,602,3-O-methyl-rhamnose
84f89529,603,P.3073.4
4f57c4d1,604,P.1957.5
cba608d5,604,P.1957.5
05b61407,605,C12:3(7.9.11)-Me(6)-OH(2.4.5)-NH2(3)-Ph(12)
9b0fd03a,605,C12:3(7.9.11)-Me(6)-OH(2.4.5)-NH2(3)-Ph(12)
620555c8,605,C12:3(7.9.11)-Me(6)-OH(2.4.5)-NH2(3)-Ph(12)
6b12050c,605,C12:3(7.9.11)-Me(6)-OH(2.4.5)-NH2(3)-Ph(12)
cc325afa,605,C12:3(7.9.11)-Me(6)-OH(2.4.5)-NH2(3)-Ph(12)
00d46166,605,C12:3(7.9.11)-Me(6)-OH(2.4.5)-NH2(3)-Ph(12)
9c4e00e5,605,C12:3(7.9.11)-Me(6)-OH(2.4.5)-NH2(3)-Ph(12)
3d3f7f68,605,C12:3(7.9.11)-Me(6)-OH(2.4.5)-NH2(3)-Ph(12)
b6ed78ab,605,C12:3(7.9.11)-Me(6)-OH(2.4.5)-NH2(3)-Ph(12)
be1c6078,605,C12:3(7.9.11)-Me(6)-OH(2.4.5)-NH2(3)-Ph(12)
8c16a996,606,OH-ProMal-DH
ee571c36,606,OH-ProMal-DH
e7f3a716,606,OH-ProMal-DH
44eee5c7,606,OH-ProMal-DH
56546636,606,OH-ProMal-DH
c9b1cef4,606,OH-ProMal-DH
00a76783,606,OH-ProMal-DH
f831a0f4,606,OH-ProMal-DH
dad6fa39,606,OH-ProMal-DH
f94af5c6,606,OH-ProMal-DH
127ecaa7,606,OH-ProMal-DH
25ac605a,606,OH-ProMal-DH
081ff3fb,606,OH-ProMal-DH
46d08657,606,OH-ProMal-DH
f2e11759,606,OH-ProMal-DH
6842773e,606,OH-ProMal-DH
60a0e814,606,OH-ProMal-DH
41e89cfc,606,OH-ProMal-DH
0cbeb582,606,OH-ProMal-DH
b617f39e,606,OH-ProMal-DH
d12a4ccc,606,OH-ProMal-DH
b8e89278,606,OH-ProMal-DH
6e78e1ca,606,OH-ProMal-DH
3af2e283,607,P.3157.75
16fa88ed,608,P.194.7
a2b010db,609,P.3086.30
f155b093,610,P.M00894.9
16fd5534,611,Ahpb
a3e5f0e6,611,Ahpb
ee4cfb78,611,Ahpb
776c24fb,611,Ahpb
ebf8d751,611,Ahpb
745b6c04,611,Ahpb
34ea311b,611,Ahpb
1213ba10,611,Ahpb
db649ce1,611,Ahpb
fcf7c4a9,611,Ahpb
7920c649,611,Ahpb
71474c9e,611,Ahpb
a9ae44da,611,Ahpb
9280a016,611,Ahpb
7ea61ce4,611,Ahpb
cfd5c0d9,611,Ahpb
a8dac3be,611,Ahpb
337f2590,611,Ahpb
832fb668,611,Ahpb
be9e510a,611,Ahpb
665e6328,611,Ahpb
d77e6392,611,Ahpb
9125b5ce,611,Ahpb
34151527,611,Ahpb
df77750d,611,Ahpb
789990cb,611,Ahpb
5de3de6c,611,Ahpb
49eb46eb,611,Ahpb
98c7b9a0,611,Ahpb
69d8baee,611,Ahpb
b915bc39,611,Ahpb
b12bdd7f,611,Ahpb
f104bc8b,611,Ahpb
fa4d6010,611,Ahpb
b69dfc02,612,B-OH-L-Phe
fa605749,612,B-OH-L-Phe
0af5dff4,612,B-OH-L-Phe
16c3f70a,612,B-OH-L-Phe
4f73b6b9,612,B-OH-L-Phe
