metabolite_id,smiles,chemotype
9644,CC(C)CC(N)C(=O)NC(CO)C(O)C(O)C(O)C(=O)N[C@@H](CC(=O)O)c1ccccc1,NonRibosomalPeptide
9645,CC(C)CC(NC(=O)C(N)C(C)C)C(=O)N[C@@H](CO)C(O)C(O)C(O)C(=O)N[C@@H](CC(=O)O)c1ccccc1,NonRibosomalPeptide
9646,CC(C)CC(NC(=O)C(CC(C)C)NC(=O)C(N)C(C)C)C(=O)N[C@@H](CO)[C@@H](O)C(O)C(O)C(=O)N[C@@H](CC(=O)O)c1ccccc1,NonRibosomalPeptide
9647,CCC(C)C(NC(=O)C(N)C(C)C)C(=O)NC(CC(C)C)C(=O)N[C@@H](CO)[C@@H](O)C(O)C(O)C(=O)N[C@@H](CC(=O)O)c1ccccc1,NonRibosomalPeptide
9648,CC(C)CC(NC(=O)C(NC(=O)C(N)C(C)C)C(C)C)C(=O)N[C@@H](CO)[C@@H](O)C(O)C(O)C(=O)N[C@@H](CC(=O)O)c1ccccc1,NonRibosomalPeptide
9649,NC(CCC(=O)NNc1ccccc1O)C(=O)O,Alkaloid
9650,Cc1cc(=O)c(O)cc2c1CC1C[C@H](O)[C@]3(C)Oc4cc(=O)c(O)cc(C)c4CC3CC(C)(C)/C=C\C[C@@]1(C)O2,Terpene
9651,Cc1cc(O)c2c(c1O)C(=O)C1C(CCC1(C)O)C2(C)C,Terpene
9652,CC1(C)CCC[C@]2(C)[C@H]3[C@H](O)c4cc(O)c(O)cc4O[C@@]3(C)CC[C@@H]12,Terpene
9653,CCCCCC(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(C(=O)NC(CCC(N)=O)C(=O)NC(CO)C(=O)NC(C(=O)NC(C(=O)NC1COC(=O)C(CO)NC(=O)C(C(C)C)NC(=O)C(CC(C)C)NC1=O)[C@H](C)CC)C(C)C)[C@H](C)CC,NonRibosomalPeptide
9654,O=C(O)CCc1nc2c(=O)[nH]c(=O)[nH]c2n(CC(O)C(O)C(O)CO)c1=O,Nucleoside
9655,CC[C@H](C)C(NC(=O)C(CCCN=C(N)N)NC(=O)C(NC(=O)C(CCCNC(=N)N)NC(=O)CNC(=O)C(C)NC(=O)C(N)CCSC)[C@@H](C)O)C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)NC(CC(N)=O)C(=O)NCC(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(CO)C(=O)O)[C@@H](C)O)C(C)C,Ripp
9656,CCCC1C/C=C/[C@H](O)CCCC(=O)O1,TypeIPolyketide
9657,CCCC1CC(=O)C(=O)CCCCC1=O,Terpene
9658,CCCCCC1C/C=C/[C@@H](O)CCCC(=O)O1,TypeIPolyketide
9661,COC(=O)c1cc2cc3c(c(O)c2c(=O)o1)OC1(C=C2C(=O)c4c(O)cc(OC)c(O)c4C(=O)C2O1)CC3O,TypeIIPolyketide
9662,CC1O[C@@H]2OC(=O)[C@]3(C)CC4C(C=O)=C5CC(=O)OC(C)(C)C5CC(=O)[C@]4(C)C(C1=O)[C@H]23,Terpene
9663,COC(=O)[C@@]12[C@H]3[C@@H]4OC(=O)[C@@]3(C)C[C@@H]3[C@@]5(CO5)C5=C(C=C(O[C@@]1(O)[C@H](C)O4)[C@]32C)C(C)(C)OC(=O)C5,Terpene
9664,C=C1C2=C(C=C[C@@]3(C)[C@H]1C[C@@]1(C)C(=O)O[C@H]4OC(C)C(=O)[C@@]3(C(=O)OC)[C@H]41)C(C)(C)OC(=O)C2,Terpene
9665,COC(=O)[C@]12C(=O)[C@@](C)(O)C(=O)[C@](C)(C[C@H]3[C@@](C)(O)C4=C(C=C[C@@]31C)C(C)(C)OC(=O)C4)[C@]21CO1,Terpene
9666,CC1=C2CC(=O)OC(C)(C)C2=CC[C@@]2(C)[C@H]1C[C@@]1(C)C(=O)[C@@]3(C)O[C@]14COC(=O)[C@@]42C3=O,Terpene
9667,CC(=O)NC(C(=O)OC1CCC(C)(C)C2CCc3c(coc3O)C12C)C(C)C,Terpene
9668,CC(C)CC(NC(=O)C(NC(=O)C(CCCCN)NC(=O)C1=Nc2c(c(O)c3ccccc3c2O)SC1)C(C)C)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)NC(Cc1c[nH]cn1)C(=O)O,NonRibosomalPeptide
9669,COc1c(C(CC(C)C)OC(C)=O)ccc2c1C(=O)C1(O2)C(=O)C=C(C)C=C1C=O,TypeIPolyketide
9670,COc1c(C(CC(C)C)OC(C)=O)ccc2c1C(=O)C1(O2)C(=O)C=C(C)CC1C=O,TypeIPolyketide
9671,COc1c(C(CC(C)C)OC(C)=O)ccc2c1C(=O)OCc1cc(C)cc(O)c1O2,TypeIIPolyketide
9672,CC(C)CC(NC(=O)C(C)NC(=O)C(C)NC(=O)CNC(=O)C(C)NC(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CCCN=C(N)N)NC(=O)C(CC(=O)O)NC(=O)CNC(=O)C(CCC(=O)O)NC(=O)C(N)C(C)C)C(=O)NC(CC(=O)O)C(=O)N1CCCC1C(=O)NC(CCC(=O)O)C(=O)O,NonRibosomalPeptide
9673,CSCCC(N)C(=O)NC(CCC(N)=O)C(=O)NCC(=O)NC(CC(=O)O)C(=O)N1CCCC1C(=O)NC(CCC(=O)O)C(=O)NC(C(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(C)C)C(=O)NC(CC(N)=O)C(=O)NC(CCC(=O)O)C(=O)NC(CCC(N)=O)C(=O)NC(CC(C)C)C(=O)O)C(C)C,Ripp
9674,CC(=O)NC1C(CO)OC(n2cnc3c(N(C)C)ncnc32)C1O,Nucleoside
9675,COc1ccc(CC(NC(C)=O)C(=O)NC2C(CO)OC(n3cnc4c(N(C)C)ncnc43)C2O)cc1,Nucleoside
9676,COc1ccc(CC(O)C(=O)NC2C(CO)OC(n3cnc4c(N(C)C)ncnc43)C2O)cc1,Nucleoside
9677,CC(=O)NC(CC(C)C)C(=O)NC1C(CO)OC(n2cnc3c(N(C)C)ncnc32)C1O,Nucleoside
9678,COc1ccc(CC(N)C(=O)NC2C(CO)OC(n3cnc4c(N(C)C)ncnc43)C2O)cc1,Nucleoside
9679,COc1ccc(CC(N)C(=O)N[C@H]2[C@@H](O)[C@H](n3cnc4c(N(C)C)ncnc43)O[C@@H]2CO)cc1,Nucleoside
9680,Cc1c(O)c2c(c(O)c1CC=O)CC(C)(C(=O)O)C2,Terpene
9681,CC(=O)O[C@@H]1C[C@H]2[C@@H]3CC[C@H]([C@H](C)/C=C/CC(C)C)[C@@]3(CO)CC[C@@H]2[C@@]2(C)CC[C@H](O)C[C@]12O,Terpene
9682,CC(=O)O[C@@H]1C[C@@H]2[C@H]([C@@H](O)C[C@]3(C)[C@@H]([C@H](C)/C=C/C(C)C)CC[C@@H]23)[C@@]2(C)CC[C@H](O)C[C@]12O,Terpene
9683,CC(=O)O[C@@H]1C[C@@H]2[C@H]([C@@H](O)C[C@]3(C)[C@@H]([C@H](C)/C=C/CC(C)C)CC[C@@H]23)[C@@]2(C)CC[C@H](O)C[C@]12O,Terpene
9684,CC(=O)O[C@@H]1C[C@H]2[C@@H]3CC[C@H]([C@H](C)CCCC(C)C)[C@@]3(CO)CC[C@@H]2[C@@]2(C)CC[C@H](O)C[C@]12O,Terpene
9685,CC(=O)O[C@@H]1C[C@@H]2[C@H]([C@@H](O)C[C@]3(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]23)[C@@]2(C)CC[C@H](O)C[C@]12O,Terpene
9686,CC1(C)C[C@@H]2/C(CO)=C\C=C/[C@@](C)(O)CC[C@]21O,Terpene
9687,CC(=O)O[C@H]1C[C@]2(C)[C@@H](O)C=C[C@]2(CO)[C@H]2CC(C)(C)[C@]12O,Terpene
9688,CC(=O)O[C@H]1C[C@]2(C)C=C[C@@H](O)[C@]2(CO)[C@H]2CC(C)(C)[C@]12O,Terpene
9689,C=C1CC[C@]2(O)[C@H](CC2(C)C)/C(CO)=C\[C@H](O)[C@@H]1NC(=O)C=C(C)CCO,Terpene
9690,C=C1C[C@H](OC(C)=O)[C@]2(O)[C@H](CC2(C)C)/C(CO)=C\[C@H](O)[C@@H]1NC(=O)C=C(C)CCO,Terpene
9692,CC(=O)O[C@H]1C[C@](C)(O)/C=C\C=C(\CO)[C@H]2CC(C)(C)[C@]12O,Terpene
9693,CC1(C)C[C@@H]2/C(CO)=C\C=C/[C@@]3(C)CC[C@]21O3,Terpene
9694,CC1(C)C[C@@H]2[C@@]3(CO)[C@@H](O)C=C[C@@]3(C)CC[C@]21O,Terpene
9695,CC1(C)C[C@@H]2[C@@]3(CO)[C@H](O)C=C[C@@]3(C)CC[C@]21O,Terpene
9696,CC1(C)C[C@@H]2[C@@]3(CO)C=C[C@H](O)[C@@]3(C)CC[C@]21O,Terpene
9697,CC1(C)C[C@@H]2[C@H]3[C@@H](O)[C@H](OC(=O)CCC(=O)O)[C@@H]4[C@H]3O[C@@]21CC[C@@]4(C)O,Terpene
9698,CC1(C)C[C@@H]2[C@@]3(CO)C=C[C@@H](O)[C@@]3(C)CC[C@]21O,Terpene
9699,COC1C(C)OC(O[C@@H](C)[C@@H](O)/C=C/C=C/C=C/C(=O)C(C)[C@@H](O)[C@H](C)[C@@H]2C/C=C/C=C/C=C/C(=O)C(=O)/C(C)=C/C=C/C(C)=C\[C@@H](O)/C(C)=C/CC(=O)O2)C(OC)C1O,TypeIPolyketide
9700,COC1C(C)OC(O[C@@H](C)[C@@H](O)/C=C/C=C/C=C/C(=O)C(C)[C@@H](O)[C@H](C)[C@@H]2CC=CC=CC=CC(=O)C(=O)C(C)=CCCC(C)=C/C=C(/C)[C@H](O)CC(=O)O2)C(OC)C1O,TypeIPolyketide
9701,COC1C(C)OC(O[C@@H](C)[C@@H](O)/C=C/C=C/C=C/C(=O)C(C)[C@@H](O)[C@H](C)[C@@H]2CC=CC=CC=CC(=O)C(=O)C(C)=CCCC(C)=C/C=C(\C)[C@H](O)CC(=O)O2)C(OC)C1O,TypeIPolyketide
9702,COC1C(C)OC(O[C@@H](C)[C@@H](O)/C=C/C=C/C=C/C(=O)C(C)[C@@H](O)[C@H](C)[C@@H]2CC=CC=CC=CC(=O)C(=O)C(C)=CCCC(C)=C[C@@H](O)/C(C)=C/CC(=O)O2)C(OC)C1O,TypeIPolyketide
9704,C/C=C/c1cc2c(c(=O)o1)-c1c(O)c(O)c(OC)c(C=O)c1C(OC)O2,TypeIIPolyketide
9706,O=C1OC2=C(c3ccccc3)C(=O)OC2=C1c1ccccc1,Alkaloid
9707,COC(=O)C(c1ccccc1)[C@@H](c1ccccc1)C1C(=O)O/C(=C\c2ccccc2)C1=O,TypeIPolyketide
9708,COC(=O)C(c1ccccc1)[C@H](c1ccccc1)C1C(=O)O/C(=C\c2ccccc2)C1=O,TypeIPolyketide
9709,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(CO)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(CO)C5CCC43C)C2C1,Terpene
9710,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(OC6OCC(OC7OC(CO)C(O)C(O)C7O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(CO)C5CCC43C)C2C1,Terpene
9711,COc1c(Br)cc(CC(=O)NCCCCC[N+](C)(C)C)cc1Br,Alkaloid
9712,COc1c(Br)cc(C(=O)OCC[N+](C)(C)C)cc1Br,Alkaloid
9718,CC(C)Cc1c(O)[n+]([O-])c(CC(C)C)c(O)[n+]1[O-].CC(C)Cc1c(O)[n+]([O-])c(CC(C)C)c(O)[n+]1[O-].CC(C)Cc1c(O)[n+]([O-])c(CC(C)C)c(O)[n+]1[O-].[Fe],Alkaloid
9719,CC(C)Cc1c(O)[n+]([O-])c(CC(C)C)c(=O)n1O.CC(C)Cc1c(O)[n+]([O-])c(CC(C)C)c(=O)n1O.CC(C)Cc1c(O)[n+]([O-])c(CC(C)C)c(=O)n1O.[Fe+3].[Fe+3],Alkaloid
9720,C[C@H]1c2ccoc2C[C@H]2[C@H]1[C@@H](OC(=O)c1ccccc1)[C@@H](OC(=O)c1ccccc1)[C@]1(O)C2(C)CC[C@H](O)[C@]1(C)C(=O)O,Terpene
9721,CC(C)Cc1c(O)[n+]([O-])c(CC(C)C)c(O)[n+]1[O-],Alkaloid
9722,CC(C)Cc1c(O)[n+]([O-])c(CC(C)C)c(O)[n+]1C,Cyclodipeptide
9723,CC(C)=Cc1[nH]c(O)cc1C,Alkaloid
9725,C=CC(C)(C)C12CC3C(=O)NC(Cc4ccccc4)C(=O)N3C1N(C(C)=O)c1ccccc12,Alkaloid
9726,C=CC(C)(C)C12CC3C(=O)NC(Cc4ccccc4)C(=O)N3C1Nc1ccccc12,Alkaloid
9727,C=CC(C)(C)[C@@]12CC3C(=O)NC(Cc4ccccc4)C(=O)N3C1N(C(C)=O)c1ccccc12,Alkaloid
9732,CC[C@@H]1C=CCC[C@]2(C[C@H]3CC[C@H]4C(C(=O)OCCCCCCCCCCCCCCCC(=O)N(CCCCN)CCCN=C(N)N)[C@@]5(CCC[C@H](C)O5)N=C(N2)N34)O1,NonRibosomalPeptide
9733,CC[C@@H]1C=CCC[C@]2(C[C@H]3CC[C@H]4C(C(=O)OCCCCCCCCCCCCCCCC(=O)N(CCCN)CCCCN=C(N)N)[C@@]5(CCC[C@H](C)O5)N=C(N2)N34)O1,NonRibosomalPeptide
9735,CC[C@@H]1C=CCC[C@]2(C[C@H]3CC[C@H]4C(C(=O)OCCCCCCCCCCCCCCCC(=O)N(CCCCN=C(N)N)CCCN=C(N)N)[C@@]5(CCC[C@H](C)O5)N=C(N2)N34)O1,NonRibosomalPeptide
9736,CCCCC1C2=NC(N)=NC3CCC(CC1C)C23,Alkaloid
9738,Cc1cc2c(c(C)c1CCO)C(=O)C(C)(C)C2,TypeIIPolyketide
9739,Cc1c(CCO)c(C=O)cc2c1C(O)C(C)C2,Terpene
9740,COCCc1c(C)cc2c(c1C)C(=O)C(C)C2,TypeIIPolyketide
9741,Cc1cc2c(c(C)c1CCO)C(=O)C(C)(O)C2,TypeIIPolyketide
9742,Cc1cc2c(c(C)c1CCO)C(=O)C(C)(CO)C2O,TypeIIPolyketide
9743,Cc1cc2c(c(C)c1CCCl)C(=O)C(C)(CO)C2,TypeIIPolyketide
9744,Cc1cc2c(c(C)c1CCCl)C(=O)C(C)C2O,TypeIIPolyketide
9746,Cc1cc2c(c(C)c1CCCl)C(=O)C(C)C2,TypeIIPolyketide
9747,Cc1cc2c(c(C)c1CC(=O)O)C(=O)C(C)C2,Terpene
9748,Cc1cc2c(c(C)c1CCO)C(=O)C(C)(C)C2OC1OC(CO)C(O)C(O)C1O,TypeIIPolyketide
9749,Cc1cc2c(c(C)c1CCO)C(=O)C(C)(C)C2O,TypeIIPolyketide
9750,Cc1cc2c(c(C)c1CCOC1OC(CO)C(O)C(O)C1O)C(=O)C(C)C2O,TypeIIPolyketide
9751,Cc1cc2c(c(C)c1CCO)C(=O)C(C)(CO)C2,TypeIIPolyketide
9752,Cc1cc2c(c(C)c1CCO)C(=O)C(C)C2,TypeIIPolyketide
9755,Cc1cc2c(c(C)c1CCOC1OC(CO)C(O)C(O)C1O)C(=O)C(C)(C)C2O,TypeIIPolyketide
9756,Cc1cc2c(c(C)c1CCOC1OC(CO)C(O)C(O)C1O)C(=O)C(C)C2,TypeIIPolyketide
9757,Cc1cc2c(c(C)c1CCO)C(=O)C(C)(COC1OC(CO)C(O)C(O)C1O)C2,TypeIIPolyketide
9758,CC[C@H]1[C@H](O)C[C@]2(O[C@@H]1C)O[C@@H](C(C)=CC=CCC(=O)OC)[C@@H](C)[C@@H](O)[C@@H]2C,TypeIPolyketide
9759,CC[C@H]1[C@H](O)C[C@]2(O[C@@H]1C)O[C@@H](C(C)=CC=CCC(=O)O)[C@@H](C)[C@@H](O)[C@@H]2C,TypeIPolyketide
9760,CC(=CC=CCC(=O)O)[C@@H]1O[C@@]2(C[C@@H](O)[C@H](C)[C@@H](C)O2)[C@@H](C)[C@H](O)[C@@H]1C,TypeIPolyketide
9761,C[C@H]1[C@@H](O)[C@H](C)[C@]2(C[C@@H](O)[C@H](C)[C@@H](C)O2)O[C@H]1[C@@H](C)/C=C/C(=O)O,TypeIPolyketide
9762,CC[C@H]1[C@H](O)C[C@@]2(O[C@@H]([C@@H](C)/C=C/C(=O)O)[C@@H](C)[C@@H](O)[C@@H]2C)O[C@@H]1C,TypeIPolyketide
9763,CC1(C)CC2C(C1=O)C(O)C(COC1OC(CO)C(O)C(O)C1O)=C1CCC12C,Terpene
9767,CC(=O)N(C)C1C(=O)N2CCCC2C(=O)Nc2ccccc2C(=O)n2cc(c3c(O)cccc32)[C@H]1O,Alkaloid
9768,CC(=O)N(C)C1C(=O)N2CCCC2C(=O)Nc2ccccc2C(=O)n2cc(c3ccccc32)[C@H]1O,Alkaloid
9769,CC(=O)N(C)C1Cc2cn(c3ccccc23)C(=O)c2ccccc2NC(=O)C2CCCN2C1=O,NonRibosomalPeptide
9770,CC(=O)NC1Cc2cn(c3ccccc23)C(=O)c2ccccc2NC(=O)C2CCCN2C1=O,Alkaloid
9771,O=C1Nc2ccccc2C(=O)n2cc(c3ccccc32)CC([N+](=O)[O-])C(=O)N2CCCC12,NonRibosomalPeptide
9772,COc1cc(C(=O)O)c2c(c1C)OC(=O)c1c(C)cc(O)c(C=O)c1O2,TypeIIPolyketide
9774,CCC(=O)CCC(=O)C1OC2(C(=O)NC(OC)(C(=O)c3ccccc3)C2O)C(=O)C1C,TypeIPolyketide
9777,C=C=CCOc1ccc(CC2NC(=O)C(CC(C)C)N(C)C(=O)C(Cc3ccc(OC/C=C/C)cc3)NC(=O)C(CC(C)C)N(C)C2=O)cc1,Ripp
9778,C=C=CCOc1ccc(CC2NC(=O)C(CC(C)C)NC(=O)C(Cc3ccc(OC/C=C\C)cc3)NC(=O)C(CC(C)C)N(C)C2=O)cc1,NonRibosomalPeptide
9779,C/C=C\COc1ccc(CC2NC(=O)C(CC(C)C)N(C)C(=O)C(Cc3ccccc3)NC(=O)C(CC(C)C)NC2=O)cc1,NonRibosomalPeptide
9780,C/C=C/COc1ccc(CC2NC(=O)C(CC(C)C)N(C)C(=O)C(Cc3ccccc3)NC(=O)C(CC(C)C)N(C)C2=O)cc1,NonRibosomalPeptide
9781,C=C=CCOc1ccc(CC2NC(=O)C(CC(C)C)N(C)C(=O)C(Cc3ccccc3)NC(=O)C(CC(C)C)N(C)C2=O)cc1O,NonRibosomalPeptide
9782,C=C=CCOc1ccc(CC2NC(=O)C(CC(C)C)N(C)C(=O)C(Cc3ccccc3)NC(=O)C(CC(C)C)NC2=O)cc1O,Ripp
9783,C=C=CCOc1ccc(CC2NC(=O)C(CC(C)C)N(C)C(=O)C(Cc3ccccc3)NC(=O)C(CC(C)C)N(C)C2=O)cc1,Ripp
9784,C=C=CCOc1ccc(CC2NC(=O)C(CC(C)C)N(C)C(=O)C(Cc3ccccc3)NC(=O)C(CC(C)C)NC2=O)cc1,Ripp
9785,C=C=CCOc1ccc(CC2NC(=O)C(CC(C)C)N(C)C(=O)C(Cc3ccc(OCC=C=C)cc3)NC(=O)C(CC(C)C)NC2=O)cc1,Ripp
9786,C=C=CCOc1ccc(CC2NC(=O)C(CC(C)C)N(C)C(=O)C(Cc3ccc(OCC=C=C)cc3)NC(=O)C(CC(C)C)N(C)C2=O)cc1,Ripp
9787,CC(C)CC1C(=O)NC(Cc2ccccc2)C(=O)N(C)C(CC(C)C)C(=O)NC(Cc2ccccc2)C(=O)N1C,NonRibosomalPeptide
9788,CC(C)CC1NC(=O)C(Cc2ccccc2)NC(=O)C(CC(C)C)N(C)C(=O)C(Cc2ccccc2)NC1=O,NonRibosomalPeptide
9790,O=c1[nH]cc([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,Nucleoside
9791,N=C(N)NCC(=O)N(O)C(CCC(N)=O)C(=O)NC[C@H]1O[C@@H](c2c[nH]c(=O)[nH]c2=O)[C@H](O)[C@@H]1O,Nucleoside
9792,CCCCCCCCCC(O)C=CC(C)=CCC(=O)NCC(O)C(C)C(=O)NCC/C=C/C=C/C=C/C(=O)O,TypeIPolyketide
9793,CCC(C)C(NC(=O)C(CCc1ccc(O)cc1)NC(=O)C(O)Cc1ccc(O)cc1)C(=O)NC(C=O)CCCN=C(N)N,NonRibosomalPeptide
9794,CC(C)=C1CCC(C)c2c(O)cc(C)c(O)c21,TypeIPolyketide
9798,Cc1cc(O)c2c3c1OC(C)(C)[C@H]3CC[C@H]2C,Terpene
9799,Cc1cc(O)c2c3c1OC(C)(C)[C@@H]3CC[C@H]2C,Terpene
9800,CCCCCCCCC[C@@H](O)CC(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC1C(=O)NC([C@@H](C)CC)C(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)NC([C@@H](C)CC)C(=O)O[C@@H]1C,NonRibosomalPeptide
9801,CCCCCCC[C@@H](O)CC(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC1C(=O)NC([C@@H](C)CC)C(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)NC([C@@H](C)CC)C(=O)O[C@@H]1C,NonRibosomalPeptide
9802,COc1cc(OC)c2c(=O)c3c(c4c2c1oc1cc(=O)c2c(O)c5c(OC)cc(C)cc5c(O)c2c14)C[C@@](C)(O)CC3=O,TypeIIPolyketide
9803,CCCCCCCCCCCCCC(O)CC(=O)NC1COC(=O)C(C(O)CCl)NC(=O)C(C(O)C(=O)O)NC(=O)C(CC)=NC(=O)C(C(C)O)NC(=O)C(CCN)NC(=O)C(CCCN)NC(=O)C(CC(=O)O)NC(=O)C(CCN)NC1=O,NonRibosomalPeptide
9804,CCCCCCCCCCCCC(O)C(O)CC(=O)NC1COC(=O)C(C(O)CCl)NC(=O)C(C(O)C(=O)O)NC(=O)C(CC)=NC(=O)C(C(C)O)NC(=O)C(CCN)NC(=O)C(CCCN)NC(=O)C(CC(=O)O)NC(=O)C(CCN)NC1=O,NonRibosomalPeptide
9805,CCCCCCCCCCCC(O)CC(=O)NC1COC(=O)C(C(O)CCl)NC(=O)C(C(O)C(=O)O)NC(=O)C(CC)=NC(=O)C(C(C)O)NC(=O)C(CCN)NC(=O)C(CCCCN)NC(=O)C(CC(=O)O)NC(=O)C(CCN)NC1=O,NonRibosomalPeptide
9806,CC1ON(CCc2c[nH]cn2)C(=O)C1NC(=O)c1ccccc1O,NonRibosomalPeptide
9808,CC(=CC(=O)OCCCCCCCCC(=O)O)CC1OCC(O)(CC2OC2C(C)C(C)O)C(O)C1O,TypeIPolyketide
9809,C/C(=C\C(=O)OCCC/C=C/CCCC(=O)O)CC1OCC(CC2OC2C(C)C(C)O)C(O)C1O,TypeIPolyketide
9810,CC(C)C(NC(=O)C(CO)NC(=O)C1CCN=C2C(=NC(=O)CCC(N)=O)Cc3cc(O)c(O)cc3N21)C(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(CO)C(=O)NC1CCCN(O)C1=O)[C@@H](C)O)C(O)C(=O)O,NonRibosomalPeptide
9811,NCCCCC(NC(=O)C(CO)NC(=O)C1CCNc2c(NC(=O)CCC(=O)O)cc3cc(O)c(O)cc3[n+]21)C(=O)NCC(=O)NC(CCCN(O)C=O)C(=O)NC(CO)C(=O)NC(CO)C(=O)NCC(=O)NC1CCCCNC(=O)C(CO)NC(=O)C(CCCN(O)C=O)NC1=O,NonRibosomalPeptide
9812,CCC(C)C(NC(=O)C(NC(=O)C(CCC(=O)O)NC(=O)C1CCCN1C(=O)C(Cc1c[nH]cn1)NC(=O)CNC(=O)C(CCC(N)=O)NC(=O)C(N)CCSC)C(C)C)C(=O)NC(CC(=O)O)C(=O)NC(C=O)Cc1ccc(O)cc1,NonRibosomalPeptide
9813,CCC(C)C(NC(=O)C(NC(=O)C(CCCCN)NC(=O)C(CCCCN)NC(=O)C(CC(=O)O)NC(=O)CNC(=O)C(CCCCN)NC(=O)C(N)CCSC)C(C)C)C(=O)NC(CCC(N)=O)C(=O)NC(C=O)Cc1c[nH]cn1,NonRibosomalPeptide
9814,CCCCCCCCCCCC[C@@]1(O)C(=O)C(=O)CCC1O,Terpene
9815,COC(=O)c1c(Oc2cc(C)cc(O)c2C(=O)OC(C)C(=O)O)c(OC)cc(O)c1[N+](=O)[O-],Alkaloid
9816,COC(=O)c1c(Oc2cc(C)cc(O)c2C(=O)OCC(C)C(=O)O)c(OC)cc(O)c1[N+](=O)[O-],Alkaloid
9817,COC(=O)c1c(Oc2cc(C)cc(O)c2C(=O)OCC(C)C(=O)OC)c(OC)cc(O)c1[N+](=O)[O-],Alkaloid
9818,CCCCCCCCCCCCCC(=O)NC1C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)OC1C,NonRibosomalPeptide
9819,CCCCCCCCCCCCCCCC(=O)NCC(=O)NC(CO)C(=O)NC1C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)OC1C,NonRibosomalPeptide
9820,CC(C)CC1OC(=O)CCNC(=O)C(CC(C)C)N(C)C(=O)C(C(C)C)N(C)C(=O)C(Cc2ccccc2)NC(=O)C2CCCN2C1=O,NonRibosomalPeptide
9821,CC[C@H](C)C1C(=O)N(C)C(CC(C)C)C(=O)NCCC(=O)OC(CC(C)C)C(=O)N2CCCC2C(=O)NC(Cc2ccccc2)C(=O)N1C,NonRibosomalPeptide
9822,COC(=O)c1c(C)c(C)c(OC(=O)c2c(C)c(C)c(O)c(CO)c2O)c(C)c1O,TypeIIPolyketide
9823,COC(=O)c1c(C)c(C)c(OC(=O)c2c(C)c(C)c(O)c(C=O)c2O)c(C)c1O,Terpene
9824,Cc1cc(=O)oc2c3c(c4c(c12)OC(C)C(C)C4O)OC(C)(C)C=C3,TypeIIPolyketide
9825,O=C(NCCCCC1=NC(c2cccc(O)c2O)NC1)c1cccc(O)c1O,NRPS-IndependentSiderophore
9827,CC(NC(=O)C(NC(=O)C(C)NC(=O)C(NC(=O)C(N)CCCCNC(=O)C1CCN=C2C(NC(=O)CCCNC(=O)O)Cc3c(cc(O)c(O)c3S(=O)(=O)O)N21)C(O)C(=O)O)C(C)O)C(=O)NC1CCCN(O)C1=O,NonRibosomalPeptide
9828,CC(NC(=O)C(NC(=O)C(C)NC(=O)C(NC(=O)C(N)CCCCNC(=O)C1CCN=C2C(NC(=O)CCCNC(=O)O)Cc3cc(O)c(O)cc3N21)C(O)C(=O)O)C(C)O)C(=O)NC1CCCN(O)C1=O,NonRibosomalPeptide
9829,CC(=O)N(O)CCCC(NC(=O)C(CO)NC(=O)C1CCN=C2C(NC(=O)CCC(N)=O)=Cc3cc(O)c(O)cc3N21)C(=O)NC(C)C(=O)NCC(=O)NC1COC(=O)C(C(C)O)NC(=O)C(C(O)C(=O)O)NC(=O)C(CO)NC1=O,NonRibosomalPeptide
9830,CC(=O)N(O)CCCC(NC(=O)C(CO)NC(=O)C1CCNc2c(NC(=O)CCC(=O)O)cc3cc(O)c(O)cc3[n+]21)C(=O)NC(C)C(=O)NCC(=O)NC(CO)C(=O)NC(CO)C(=O)NC(C(=O)NC(C(=O)O)C(C)O)C(O)C(=O)O,NonRibosomalPeptide
