mibig_id,metabolite_id,unit_id,family_id
BGC0001392,11821,20,488
BGC0001392,11821,21,455
BGC0001423,15224,1,583
BGC0001423,15224,2,640
BGC0001423,15224,3,484
BGC0001423,15224,4,110
BGC0001423,15224,5,439
BGC0001423,15224,6,558
BGC0001423,15224,7,197
BGC0001423,15224,8,471
BGC0001423,15224,9,387
BGC0001423,15224,10,719
BGC0001423,15224,11,719
BGC0001423,15224,12,719
BGC0001423,15224,13,719
BGC0001424,15224,1,583
BGC0001424,15224,2,640
BGC0001424,15224,3,484
BGC0001424,15224,4,110
BGC0001424,15224,5,439
BGC0001424,15224,6,558
BGC0001424,15224,7,197
BGC0001424,15224,8,471
BGC0001424,15224,9,387
BGC0001424,15224,10,719
BGC0001424,15224,11,719
BGC0001424,15224,12,719
BGC0001424,15224,13,719
BGC0000025,31995,1,341
BGC0000025,31995,2,-1
BGC0000025,31995,3,95
BGC0000025,31995,4,341
BGC0000025,31995,5,95
BGC0000025,31995,6,341
BGC0000025,31995,7,-1
BGC0000025,31995,8,95
BGC0000025,31995,9,95
BGC0000025,31995,10,101
BGC0000025,31995,11,-1
BGC0000025,31995,12,-1
BGC0000025,31995,13,-1
BGC0000025,31995,14,-1
BGC0000025,31995,15,-1
BGC0000034,28392,1,253
BGC0000034,28392,2,575
BGC0000034,28392,3,54
BGC0000034,28392,4,240
BGC0001375,10815,1,154
BGC0001375,10815,2,154
BGC0001375,10815,3,73
BGC0001375,10815,4,69
BGC0001375,10815,5,-1
BGC0001375,10815,6,508
BGC0001375,10815,7,69
BGC0001375,10815,8,154
BGC0001375,10815,9,-1
BGC0001384,6980,1,-1
BGC0001384,6980,2,249
BGC0001384,6980,3,54
BGC0001384,6980,4,54
BGC0001384,6980,5,54
BGC0001769,6980,1,-1
BGC0001769,6980,2,249
BGC0001769,6980,3,54
BGC0001769,6980,4,54
BGC0001769,6980,5,54
BGC0000037,44217,1,-1
BGC0000037,44217,2,-1
BGC0000037,44217,3,-1
BGC0000037,44217,4,113
BGC0000037,44217,5,113
BGC0001397,30292,1,321
BGC0001397,30292,2,289
BGC0001397,30292,3,390
BGC0001397,30292,4,21
BGC0001397,30292,5,338
BGC0001397,30292,6,-1
BGC0001397,30292,7,15
BGC0001397,30292,8,-1
BGC0001397,30292,9,12
BGC0001397,30292,10,162
BGC0001584,30292,1,321
BGC0001584,30292,2,289
BGC0001584,30292,3,390
BGC0001584,30292,4,21
BGC0001584,30292,5,338
BGC0001584,30292,6,-1
BGC0001584,30292,7,15
BGC0001584,30292,8,369
BGC0001584,30292,9,12
BGC0001584,30292,10,162
BGC0000965,30292,1,321
BGC0000965,30292,2,289
BGC0000965,30292,3,390
BGC0000965,30292,4,21
BGC0000965,30292,5,338
BGC0000965,30292,6,-1
BGC0000965,30292,7,15
BGC0000965,30292,8,369
BGC0000965,30292,9,12
BGC0000965,30292,10,162
BGC0001381,31286,1,391
BGC0001381,31286,2,391
BGC0001381,31286,3,259
BGC0001381,31286,4,391
BGC0001381,31286,5,323
BGC0001381,31286,6,391
BGC0001381,31286,7,391
BGC0001381,31286,8,391
BGC0001381,31286,9,391
BGC0001381,31286,10,425
BGC0001381,31286,11,391
BGC0001381,31286,12,425
BGC0001381,31286,13,-1
BGC0001381,31286,14,391
BGC0001381,31286,15,-1
BGC0001381,31286,16,391
BGC0001381,31286,17,391
BGC0001381,31286,18,391
BGC0001381,31286,19,-1
BGC0001381,31286,20,-1
BGC0000062,22716,1,30
BGC0000062,22716,2,115
BGC0000062,22716,3,104
BGC0000062,22716,4,104
BGC0000062,22716,5,773
BGC0000062,22716,6,61
BGC0000062,22716,7,1
BGC0000062,22716,8,30
BGC0000062,22716,9,61
BGC0000062,22716,10,773
BGC0000062,22716,11,115
BGC0000062,22716,12,61
BGC0000063,22716,1,30
BGC0000063,22716,2,115
BGC0000063,22716,3,104
BGC0000063,22716,4,104
BGC0000063,22716,5,773
BGC0000063,22716,6,61
BGC0000063,22716,7,1
BGC0000063,22716,8,30
BGC0000063,22716,9,61
BGC0000063,22716,10,773
BGC0000063,22716,11,115
BGC0000063,22716,12,61
BGC0000535,22716,1,30
BGC0000535,22716,2,115
BGC0000535,22716,3,104
BGC0000535,22716,4,104
BGC0000535,22716,5,773
BGC0000535,22716,6,61
BGC0000535,22716,7,1
BGC0000535,22716,8,30
BGC0000535,22716,9,61
BGC0000535,22716,10,773
BGC0000535,22716,11,115
BGC0000535,22716,12,61
BGC0002502,22716,1,30
BGC0002502,22716,2,115
BGC0002502,22716,3,104
BGC0002502,22716,4,104
BGC0002502,22716,5,773
BGC0002502,22716,6,61
BGC0002502,22716,7,1
BGC0002502,22716,8,30
BGC0002502,22716,9,61
BGC0002502,22716,10,773
BGC0002502,22716,11,115
BGC0002502,22716,12,61
BGC0000039,15743,1,198
BGC0000039,15743,2,-1
BGC0000039,15743,3,17
BGC0000039,15743,4,-1
BGC0000039,15743,5,-1
BGC0000039,15743,6,-1
BGC0000039,15743,7,-1
BGC0000039,15743,8,-1
BGC0000070,46677,1,318
BGC0001395,4530,1,-1
BGC0001395,4530,2,568
BGC0001395,4530,3,143
BGC0001395,4530,4,-1
BGC0001395,4530,5,658
BGC0001395,4530,6,-1
BGC0001395,4530,7,-1
BGC0001395,4530,8,491
BGC0001395,4530,9,-1
BGC0001395,4530,10,658
BGC0001395,4530,11,595
BGC0000066,916,1,111
BGC0000066,916,2,246
BGC0000066,916,3,394
BGC0000066,916,4,227
BGC0000066,916,5,355
BGC0000066,916,6,-1
BGC0000066,916,7,127
BGC0000066,916,8,294
BGC0000066,916,9,-1
BGC0000066,916,10,111
BGC0000067,22448,1,290
BGC0000067,22448,2,127
BGC0000067,22448,3,294
BGC0000067,22448,4,267
BGC0000067,22448,5,111
BGC0000067,22448,6,-1
BGC0000067,22448,7,227
BGC0000067,22448,8,-1
BGC0000067,22448,9,355
BGC0000068,22448,1,290
BGC0000068,22448,2,127
BGC0000068,22448,3,294
BGC0000068,22448,4,267
BGC0000068,22448,5,111
BGC0000068,22448,6,111
BGC0000068,22448,7,227
BGC0000068,22448,8,-1
BGC0000068,22448,9,355
BGC0000032,28494,1,-1
BGC0000032,28494,2,43
BGC0000032,28494,3,43
BGC0000032,28494,4,43
BGC0000032,28494,5,43
BGC0000032,28494,6,43
BGC0000032,28494,7,-1
BGC0000032,28494,8,43
BGC0000042,29043,1,-1
BGC0000042,29043,2,-1
BGC0000042,29043,3,-1
BGC0000042,29043,4,198
BGC0000042,29043,5,-1
BGC0000042,29043,6,-1
BGC0000042,29043,7,355
BGC0000042,29043,8,198
BGC0000042,29043,9,116
BGC0000042,29043,10,-1
BGC0000042,29043,11,-1
BGC0000055,23875,1,171
BGC0000055,23875,2,106
BGC0000055,23875,3,60
BGC0000055,23875,4,-1
BGC0000055,23875,5,166
BGC0000055,23875,6,106
BGC0000055,23875,7,534
BGC0000055,23875,8,374
BGC0000055,23875,9,17
BGC0000055,23875,10,248
BGC0000054,23880,1,171
BGC0000054,23880,2,248
BGC0000054,23880,3,17
BGC0000054,23880,4,534
BGC0000054,23880,5,-1
BGC0000054,23880,6,106
BGC0000054,23880,7,60
BGC0000054,23880,8,-1
BGC0000054,23880,9,166
BGC0000054,23880,10,106
BGC0000054,23880,11,166
BGC0000051,1045,1,128
BGC0000051,1045,2,242
BGC0000051,1045,3,276
BGC0000051,1045,4,290
BGC0000051,1045,5,276
BGC0000051,1045,6,22
BGC0000051,1045,7,227
BGC0001580,1045,1,128
BGC0001580,1045,2,242
BGC0001580,1045,3,276
BGC0001580,1045,4,-1
BGC0001580,1045,5,276
BGC0001580,1045,6,22
BGC0001580,1045,7,227
BGC0001437,13330,1,655
BGC0001437,13330,2,209
BGC0001437,13330,3,0
BGC0001437,13330,4,163
BGC0000045,2021,1,390
BGC0000045,2021,2,390
BGC0000045,2021,3,362
BGC0000045,2021,4,361
BGC0000045,2021,5,347
BGC0000045,2021,6,218
BGC0000045,2021,7,218
BGC0000045,2021,8,-1
BGC0001394,23050,1,65
BGC0001394,23050,2,227
BGC0001394,23050,3,-1
BGC0001394,23050,4,-1
BGC0001394,23050,5,277
BGC0001394,23050,6,75
BGC0001394,23050,7,504
BGC0001394,23050,8,504
BGC0001394,23050,9,182
BGC0001394,23050,10,377
BGC0001737,23050,1,65
BGC0001737,23050,2,227
BGC0001737,23050,3,-1
BGC0001737,23050,4,-1
BGC0001737,23050,5,277
BGC0001737,23050,6,75
BGC0001737,23050,7,504
BGC0001737,23050,8,504
BGC0001737,23050,9,182
BGC0001737,23050,10,377
BGC0001400,27762,1,-1
BGC0001400,27762,2,-1
BGC0001400,27762,3,157
BGC0001400,27762,4,-1
BGC0001400,27762,5,-1
BGC0001400,27762,6,-1
BGC0001400,27762,7,113
BGC0001400,27762,8,15
BGC0001400,27762,9,-1
BGC0001400,27762,10,157
BGC0001400,27762,11,113
BGC0001443,16051,1,-1
BGC0001443,16051,2,-1
BGC0001443,16051,3,282
BGC0001443,16051,4,228
BGC0001443,16051,5,7
BGC0001443,16051,6,138
BGC0001443,16051,7,-1
BGC0001443,16051,8,228
BGC0001383,16282,1,-1
BGC0001383,16282,2,294
BGC0001383,16282,3,75
BGC0001383,16282,4,571
BGC0001383,16282,5,294
BGC0001383,16282,6,571
BGC0001383,16282,7,294
BGC0001383,16282,8,292
BGC0001383,16282,9,354
BGC0001383,16282,10,227
BGC0001383,16282,11,-1
BGC0001383,16282,12,227
BGC0000181,16282,1,-1
BGC0000181,16282,2,294
BGC0000181,16282,3,75
BGC0000181,16282,4,571
BGC0000181,16282,5,294
BGC0000181,16282,6,571
BGC0000181,16282,7,294
BGC0000181,16282,8,292
BGC0000181,16282,9,354
BGC0000181,16282,10,227
BGC0000181,16282,11,227
BGC0000181,16282,12,227
BGC0001414,21528,1,-1
BGC0001414,21528,2,-1
BGC0001414,21528,3,-1
BGC0001414,21528,4,507
BGC0001414,21528,5,507
BGC0001414,21528,6,362
BGC0001414,21528,7,-1
BGC0001414,21528,8,-1
BGC0001414,21528,9,-1
BGC0001414,21528,10,-1
BGC0001414,21528,11,405
BGC0001436,32707,1,499
BGC0001436,32707,2,241
BGC0001436,32707,3,-1
BGC0001436,32707,4,113
BGC0001425,16325,1,583
BGC0001425,16325,2,583
BGC0001425,16325,3,640
BGC0001425,16325,4,197
BGC0001425,16325,5,471
BGC0001425,16325,6,484
BGC0001425,16325,7,110
BGC0001425,16325,8,439
BGC0001425,16325,9,618
BGC0001425,16325,10,618
BGC0001425,16325,11,618
BGC0001425,16325,12,618
BGC0001425,16325,13,387
BGC0001425,16325,14,558
BGC0001422,16325,1,583
BGC0001422,16325,2,583
BGC0001422,16325,3,640
BGC0001422,16325,4,197
BGC0001422,16325,5,471
BGC0001422,16325,6,484
BGC0001422,16325,7,110
BGC0001422,16325,8,439
BGC0001422,16325,9,618
BGC0001422,16325,10,618
BGC0001422,16325,11,618
BGC0001422,16325,12,618
BGC0001422,16325,13,387
BGC0001422,16325,14,558
BGC0001390,18352,1,533
BGC0001390,18352,2,393
BGC0000079,2620,1,443
BGC0000079,2620,2,-1
BGC0000079,2620,3,340
BGC0000079,2620,4,51
BGC0000079,2620,5,17
BGC0000079,2620,6,-1
BGC0000079,2620,7,-1
BGC0000079,2620,8,57
BGC0000079,2620,9,-1
BGC0000079,2620,10,340
BGC0000079,2620,11,340
BGC0001405,40112,1,332
BGC0001405,40112,2,-1
BGC0001405,40112,3,17
BGC0001405,40112,4,12
BGC0001406,319,1,-1
BGC0001406,319,2,233
BGC0001406,319,3,233
BGC0001406,319,4,220
BGC0001406,319,5,-1
BGC0001406,319,6,492
BGC0001406,319,7,350
BGC0001406,319,8,-1
BGC0001406,319,9,434
BGC0001406,319,10,434
BGC0001406,319,11,492
BGC0001404,6433,1,390
BGC0001404,6433,2,390
BGC0001404,6433,3,294
BGC0001404,6433,4,75
BGC0001404,6433,5,159
BGC0001404,6433,6,357
BGC0001404,6433,7,229
BGC0002190,26061,1,390
BGC0002190,26061,2,390
BGC0002190,26061,3,347
BGC0002190,26061,4,-1
BGC0002190,26061,5,-1
BGC0002190,26061,6,357
BGC0002190,26061,7,194
BGC0001442,35529,1,7
BGC0001442,35529,2,-1
BGC0001442,35529,3,138
BGC0001442,35529,4,-1
BGC0001442,35529,5,228
BGC0001442,35529,6,282
BGC0001442,35529,7,228
BGC0000058,23589,1,-1
BGC0000058,23589,2,460
BGC0000058,23589,3,460
BGC0000058,23589,4,259
BGC0000058,23589,5,-1
BGC0000058,23589,6,270
BGC0000058,23589,7,246
BGC0000058,23589,8,246
BGC0000058,23589,9,-1
BGC0000058,23589,10,246
BGC0000058,23589,11,-1
BGC0000058,23589,12,246
BGC0000058,23589,13,246
BGC0001454,41059,1,113
BGC0001454,41059,2,107
BGC0001454,41059,3,159
BGC0001413,1111,1,17
BGC0001413,1111,2,284
BGC0001413,1111,3,284
BGC0001413,1111,4,284
BGC0001413,1111,5,-1
BGC0001413,1111,6,-1
BGC0001413,1111,7,321
BGC0001413,1111,8,187
BGC0001413,1111,9,278
BGC0001447,9963,1,-1
BGC0001447,9963,2,515
BGC0001447,9963,3,515
BGC0001447,9963,4,515
BGC0001447,9963,5,70
BGC0001447,9963,6,749
BGC0001447,9963,7,749
BGC0001447,9963,8,749
BGC0001447,9963,9,158
BGC0001447,9963,10,749
BGC0001447,9963,11,-1
BGC0001447,9963,12,749
BGC0001447,9963,13,749
BGC0001447,9963,14,-1
BGC0001447,9963,15,286
BGC0001447,9963,16,109
BGC0001447,9963,17,81
BGC0001447,9963,18,81
BGC0001447,9963,19,515
BGC0001447,9963,20,515
BGC0001447,9963,21,749
BGC0001396,33763,1,-1
BGC0001396,33763,2,-1
BGC0001396,33763,3,-1
BGC0001396,33763,4,17
BGC0001396,33763,5,323
BGC0001396,33763,6,319
BGC0001396,33763,7,152
BGC0001396,33763,8,-1
BGC0001396,33763,9,243
BGC0001396,33763,10,33
BGC0001396,33763,11,243
BGC0001396,33763,12,-1
BGC0001396,33763,13,-1
BGC0001396,33763,14,243
BGC0001409,25868,1,240
BGC0001409,25868,2,-1
BGC0001409,25868,3,237
BGC0001409,25868,4,-1
BGC0001409,25868,5,370
BGC0001409,25868,6,-1
BGC0001409,25868,7,-1
BGC0001409,25868,8,441
BGC0001409,25868,9,526
BGC0001409,25868,10,642
BGC0001409,25868,11,240
BGC0001409,25868,12,240
BGC0001409,25868,13,201
BGC0001409,25868,14,-1
BGC0001409,25868,15,-1
BGC0001409,25868,16,-1
BGC0001416,13448,1,688
BGC0001416,13448,2,688
BGC0001416,13448,3,574
BGC0001416,13448,4,688
BGC0001416,13448,5,688
BGC0001416,13448,6,688
BGC0001416,13448,7,688
BGC0001416,13448,8,519
BGC0001416,13448,9,476
BGC0001416,13448,10,476
BGC0001416,13448,11,405
BGC0001416,13448,12,89
BGC0001416,13448,13,89
BGC0001416,13448,14,-1
BGC0001416,13448,15,557
BGC0001416,13448,16,557
BGC0001416,13448,17,557
BGC0001416,13448,18,557
BGC0001416,13448,19,574
BGC0001416,13448,20,313
BGC0001416,13448,21,688
BGC0001416,13448,22,553
BGC0001416,13448,23,-1
BGC0001416,13448,24,574
BGC0001416,13448,25,305
BGC0001453,25645,1,96
BGC0001453,25645,2,138
BGC0001453,25645,3,138
BGC0001453,25645,4,7
BGC0001453,25645,5,351
BGC0001453,25645,6,7
BGC0001453,25645,7,138
BGC0001453,25645,8,552
BGC0001453,25645,9,96
BGC0001453,25645,10,96
BGC0001453,25645,11,72
BGC0001453,25645,12,300
BGC0001453,25645,13,72
BGC0001453,25645,14,300
BGC0000940,30698,1,96
BGC0000940,30698,2,584
BGC0000940,30698,3,584
BGC0000940,30698,4,72
BGC0000940,30698,5,528
BGC0000940,30698,6,72
BGC0000940,30698,7,300
BGC0000940,30698,8,596
BGC0000940,30698,9,596
BGC0000940,30698,10,96
BGC0000941,25645,1,96
BGC0000941,25645,2,138
BGC0000941,25645,3,138
BGC0000941,25645,4,7
BGC0000941,25645,5,351
BGC0000941,25645,6,7
BGC0000941,25645,7,138
BGC0000941,25645,8,552
BGC0000941,25645,9,96
BGC0000941,25645,10,96
BGC0000941,25645,11,72
BGC0000941,25645,12,300
BGC0000941,25645,13,72
BGC0000941,25645,14,300
BGC0002305,25645,1,96
BGC0002305,25645,2,138
BGC0002305,25645,3,138
BGC0002305,25645,4,7
BGC0002305,25645,5,351
BGC0002305,25645,6,7
BGC0002305,25645,7,138
BGC0002305,25645,8,552
BGC0002305,25645,9,96
BGC0002305,25645,10,96
BGC0002305,25645,11,72
BGC0002305,25645,12,300
BGC0002305,25645,13,72
BGC0002305,25645,14,300
BGC0001460,1099,1,668
BGC0001460,1099,2,491
BGC0001460,1099,3,458
BGC0001460,1099,4,491
BGC0001460,1099,5,568
BGC0001460,1099,6,738
BGC0001460,1099,7,638
BGC0001460,1099,8,672
BGC0001460,1099,9,672
BGC0001460,1099,10,-1
BGC0001459,1099,1,668
BGC0001459,1099,2,491
BGC0001459,1099,3,458
BGC0001459,1099,4,491
BGC0001459,1099,5,568
BGC0001459,1099,6,738
BGC0001459,1099,7,638
BGC0001459,1099,8,672
BGC0001459,1099,9,672
BGC0001459,1099,10,-1
BGC0000046,46374,1,356
BGC0000046,46374,2,295
BGC0000046,46374,3,-1
BGC0000046,46374,4,295
BGC0000046,46374,5,295
BGC0000046,46374,6,295
BGC0000046,46374,7,295
BGC0001433,32560,1,-1
BGC0001433,32560,2,356
BGC0001433,32560,3,-1
BGC0001433,32560,4,510
BGC0001433,32560,5,486
BGC0001433,32560,6,294
BGC0001433,32560,7,292
BGC0000057,13144,1,-1
BGC0000057,13144,2,278
BGC0002596,13144,1,-1
BGC0002596,13144,2,278
BGC0002594,13144,1,-1
BGC0002594,13144,2,278
BGC0000083,18145,1,17
BGC0000083,18145,2,-1
BGC0000083,18145,3,465
BGC0000083,18145,4,308
BGC0000083,18145,5,308
BGC0000083,18145,6,-1
BGC0000083,18145,7,275
BGC0000083,18145,8,380
BGC0000083,18145,9,20
BGC0001465,44431,1,708
BGC0001465,44431,2,708
BGC0001465,44431,3,173
BGC0001465,44431,4,173
BGC0001465,44431,5,-1
BGC0000891,4433,1,173
BGC0000891,4433,2,708
BGC0000891,4433,3,173
BGC0000891,4433,4,-1
BGC0000890,44061,1,296
BGC0000890,44061,2,708
BGC0000890,44061,3,708
BGC0000890,44061,4,708
BGC0000890,44061,5,-1
BGC0001421,15225,1,618
BGC0001421,15225,2,618
BGC0001421,15225,3,583
BGC0001421,15225,4,583
BGC0001421,15225,5,640
BGC0001421,15225,6,618
BGC0001421,15225,7,618
BGC0001421,15225,8,484
BGC0001421,15225,9,484
BGC0001421,15225,10,110
BGC0001421,15225,11,439
BGC0001421,15225,12,387
BGC0001421,15225,13,558
BGC0001421,15225,14,197
BGC0001421,15225,15,471
BGC0000069,913,1,34
BGC0000069,913,2,-1
BGC0000069,913,3,243
BGC0000069,913,4,-1
BGC0000069,913,5,243
BGC0000069,913,6,243
BGC0000069,913,7,-1
BGC0000069,913,8,134
BGC0000069,913,9,152
BGC0000069,913,10,-1
BGC0001439,28151,1,10
BGC0001439,28151,2,-1
BGC0001439,28151,3,134
BGC0001439,28151,4,642
BGC0001439,28151,5,441
BGC0001439,28151,6,134
BGC0001439,28151,7,240
BGC0001439,28151,8,441
BGC0001439,28151,9,441
BGC0001439,28151,10,441
BGC0001439,28151,11,441
BGC0001439,28151,12,134
BGC0001439,28151,13,237
BGC0000050,24855,1,308
BGC0000050,24855,2,52
BGC0000050,24855,3,227
BGC0000050,24855,4,227
BGC0000050,24855,5,-1
BGC0000050,24855,6,-1
BGC0000050,24855,7,294
BGC0000050,24855,8,292
BGC0000059,41079,1,605
BGC0000059,41079,2,605
BGC0000059,41079,3,270
BGC0000059,41079,4,605
BGC0000059,41079,5,605
BGC0000059,41079,6,322
BGC0000059,41079,7,605
BGC0000059,41079,8,6
BGC0000059,41079,9,605
BGC0000059,41079,10,605
BGC0000059,41079,11,314
BGC0000059,41079,12,-1
BGC0000059,41079,13,-1
BGC0000059,41079,14,314
BGC0000059,41079,15,314
BGC0000059,41079,16,225
BGC0000059,41079,17,322
BGC0000059,41079,18,6
BGC0000059,41079,19,322
BGC0001464,310,1,173
BGC0001464,310,2,173
BGC0000065,22052,1,331
BGC0000065,22052,2,-1
BGC0000065,22052,3,308
BGC0000065,22052,4,-1
BGC0000065,22052,5,-1
BGC0000065,22052,6,-1
BGC0000065,22052,7,17
BGC0000090,16292,1,294
BGC0000090,16292,2,-1
BGC0000090,16292,3,111
BGC0000090,16292,4,227
BGC0000090,16292,5,227
BGC0000090,16292,6,111
BGC0000090,16292,7,-1
BGC0000090,16292,8,355
BGC0000090,16292,9,246
BGC0000090,16292,10,355
BGC0000090,16292,11,290
BGC0001435,3789,1,-1
BGC0001435,3789,2,-1
BGC0001435,3789,3,190
BGC0001435,3789,4,-1
BGC0001435,3789,5,394
BGC0001435,3789,6,-1
BGC0001435,3789,7,-1
BGC0001435,3789,8,190
BGC0001435,3789,9,57
BGC0001435,3789,10,292
BGC0001435,3789,11,-1
BGC0001435,3789,12,394
BGC0001445,18631,1,-1
BGC0001445,18631,2,368
BGC0001471,437,1,-1
BGC0001471,437,2,366
BGC0001471,437,3,518
BGC0001471,437,4,432
BGC0001471,437,5,390
BGC0001471,437,6,422
BGC0001471,437,7,630
BGC0001471,437,8,144
BGC0001471,437,9,537
BGC0001471,437,10,-1
BGC0001471,437,11,630
BGC0001471,437,12,630
BGC0001471,437,13,366
BGC0001471,437,14,582
BGC0001471,437,15,582
BGC0001471,437,16,759
BGC0001471,437,17,383
BGC0001471,437,18,759
BGC0001471,437,19,496
BGC0001471,437,20,483
BGC0001471,437,21,202
BGC0001471,437,22,537
BGC0001471,437,23,-1
BGC0001471,437,24,366
BGC0001471,437,25,-1
BGC0001471,437,26,537
BGC0001471,437,27,202
BGC0000056,24466,1,-1
BGC0000056,24466,2,-1
BGC0000056,24466,3,-1
BGC0000056,24466,4,254
BGC0000056,24466,5,441
BGC0000056,24466,6,20
BGC0000056,24466,7,11
BGC0000056,24466,8,338
BGC0000056,24466,9,-1
BGC0000056,24466,10,17
BGC0000056,24466,11,-1
BGC0000056,24466,12,321
BGC0000056,24466,13,-1
BGC0000056,24466,14,162
BGC0000056,24466,15,-1
BGC0000056,24466,16,-1
BGC0000056,24466,17,-1
BGC0001441,30925,1,381
BGC0001441,30925,2,-1
BGC0001441,30925,3,292
BGC0001441,30925,4,381
BGC0001441,30925,5,-1
BGC0001441,30925,6,17
BGC0001441,30925,7,25
BGC0001441,30925,8,381
BGC0000092,2795,1,17
BGC0000092,2795,2,-1
BGC0000092,2795,3,166
BGC0000092,2795,4,171
BGC0000092,2795,5,27
BGC0000092,2795,6,248
BGC0000092,2795,7,534
BGC0000092,2795,8,534
BGC0000092,2795,9,27
BGC0000092,2795,10,374
BGC0000092,2795,11,106
BGC0000092,2795,12,106
BGC0000092,2795,13,-1
BGC0000092,2795,14,166
BGC0000072,888,1,-1
BGC0000072,888,2,292
BGC0000072,888,3,17
BGC0000072,888,4,242
BGC0000072,888,5,-1
BGC0000072,888,6,-1
BGC0000072,888,7,132
BGC0000072,888,8,-1
BGC0000072,888,9,-1
BGC0000080,19485,1,330
BGC0000080,19485,2,-1
BGC0000080,19485,3,20
BGC0000080,19485,4,-1
BGC0000080,19485,5,302
BGC0000080,19485,6,132
BGC0000080,19485,7,-1
BGC0000080,19485,8,-1
BGC0000080,19485,9,132
BGC0001477,747,1,-1
BGC0001477,747,2,22
BGC0001477,747,3,164
BGC0001477,747,4,22
BGC0001477,747,5,158
BGC0001477,747,6,-1
BGC0001477,747,7,198
BGC0001477,747,8,-1
BGC0001477,747,9,164
BGC0001477,747,10,164
BGC0001477,747,11,95
BGC0001477,747,12,95
BGC0001477,747,13,95
BGC0001477,747,14,95
BGC0001477,747,15,198
BGC0001477,747,16,-1
BGC0001477,747,17,198
BGC0001477,747,18,225
BGC0001434,656,1,-1
BGC0001434,656,2,-1
BGC0001434,656,3,-1
BGC0001692,13837,1,-1
BGC0001692,13837,2,-1
BGC0000060,22826,1,259
BGC0000060,22826,2,164
BGC0000060,22826,3,-1
BGC0000060,22826,4,-1
BGC0000060,22826,5,-1
BGC0000060,22826,6,-1
BGC0000060,22826,7,-1
BGC0000060,22826,8,-1
BGC0000060,22826,9,-1
BGC0000060,22826,10,102
BGC0001484,44479,1,12
BGC0001484,44479,2,39
BGC0001484,44479,3,39
BGC0001484,44479,4,-1
BGC0001484,44479,5,39
BGC0001484,44479,6,502
BGC0001484,44479,7,39
BGC0001484,44479,8,-1
BGC0001484,44479,9,588
BGC0001484,44479,10,39
BGC0001484,44479,11,588
BGC0001438,184,1,27
BGC0001438,184,2,441
BGC0001438,184,3,441
BGC0001438,184,4,441
BGC0001438,184,5,441
BGC0001438,184,6,27
BGC0001438,184,7,53
BGC0001438,184,8,-1
BGC0001438,184,9,413
BGC0001438,184,10,642
BGC0001438,184,11,240
BGC0001438,184,12,162
BGC0000075,21015,1,201
BGC0000075,21015,2,-1
BGC0000075,21015,3,-1
BGC0000075,21015,4,-1
BGC0000075,21015,5,357
BGC0000075,21015,6,-1
BGC0000075,21015,7,-1
BGC0000075,21015,8,-1
BGC0000075,21015,9,-1
BGC0000075,21015,10,294
BGC0000085,18082,1,248
BGC0000085,18082,2,171
BGC0000085,18082,3,329
BGC0000085,18082,4,329
BGC0000085,18082,5,5
BGC0000085,18082,6,5
BGC0000085,18082,7,166
BGC0000085,18082,8,-1
BGC0000085,18082,9,27
BGC0000085,18082,10,402
BGC0000085,18082,11,29
BGC0000085,18082,12,17
BGC0000074,20727,1,-1
BGC0000074,20727,2,246
BGC0000074,20727,3,111
BGC0000074,20727,4,355
BGC0000074,20727,5,227
BGC0000074,20727,6,227
BGC0000074,20727,7,290
BGC0000074,20727,8,294
BGC0000074,20727,9,-1
BGC0000074,20727,10,111
BGC0000074,20727,11,355
BGC0001444,1333,1,296
BGC0001444,1333,2,346
BGC0000078,19991,1,475
BGC0000078,19991,2,475
BGC0000078,19991,3,227
BGC0000078,19991,4,475
BGC0000078,19991,5,-1
BGC0000078,19991,6,475
BGC0000078,19991,7,394
BGC0000078,19991,8,65
BGC0000078,19991,9,475
BGC0000078,19991,10,475
BGC0000078,19991,11,-1
BGC0000078,19991,12,307
BGC0000078,19991,13,549
BGC0000078,19991,14,549
BGC0001446,1490,1,318
BGC0001446,1490,2,362
BGC0001446,1490,3,368
BGC0001446,1490,4,-1
BGC0000096,15685,1,345
BGC0000096,15685,2,-1
BGC0000096,15685,3,-1
BGC0000096,15685,4,-1
BGC0000096,15685,5,109
BGC0000096,15685,6,6
BGC0000096,15685,7,-1
BGC0000096,15685,8,70
BGC0000096,15685,9,112
BGC0000096,15685,10,-1
BGC0000096,15685,11,314
BGC0000096,15685,12,-1
BGC0000096,15685,13,575
BGC0000073,885,1,6
BGC0000073,885,2,345
BGC0000073,885,3,419
BGC0000073,885,4,-1
BGC0000073,885,5,419
BGC0000073,885,6,-1
BGC0000073,885,7,419
BGC0000073,885,8,216
BGC0000073,885,9,-1
BGC0000073,885,10,-1
BGC0000073,885,11,419
BGC0000073,885,12,-1
BGC0000073,885,13,-1
BGC0000073,885,14,-1
BGC0000073,885,15,473
BGC0000073,885,16,-1
BGC0000073,885,17,31
BGC0000073,885,18,31
BGC0000073,885,19,6
BGC0001469,17214,1,83
BGC0001469,17214,2,67
BGC0001469,17214,3,145
BGC0001469,17214,4,342
BGC0001469,17214,5,611
BGC0001469,17214,6,367
BGC0001469,17214,7,367
BGC0000100,15477,1,17
BGC0000100,15477,2,548
BGC0000100,15477,3,548
BGC0000100,15477,4,535
BGC0000100,15477,5,535
BGC0000100,15477,6,535
