mibig_id,metabolite_id,unit_id
BGC0000383,751,2
BGC0000383,751,3
BGC0000383,751,4
BGC0000383,751,5
BGC0000383,751,6
BGC0000383,751,7
BGC0000496,693,1
BGC0000496,693,2
BGC0000496,693,3
BGC0000496,693,4
BGC0000496,693,5
BGC0000496,693,6
BGC0000496,693,7
BGC0000496,693,8
BGC0000496,693,9
BGC0000496,693,10
BGC0000496,693,11
BGC0000496,693,12
BGC0000496,693,13
BGC0000496,693,14
BGC0000496,693,15
BGC0000496,693,16
BGC0000496,693,17
BGC0000496,693,18
BGC0000496,693,19
BGC0000496,693,20
BGC0000496,693,21
BGC0000496,693,22
BGC0000531,693,1
BGC0000531,693,2
BGC0000531,693,3
BGC0000531,693,4
BGC0000531,693,5
BGC0000531,693,6
BGC0000531,693,7
BGC0000531,693,8
BGC0000531,693,9
BGC0000531,693,10
BGC0000531,693,11
BGC0000531,693,12
BGC0000531,693,13
BGC0000531,693,14
BGC0000531,693,15
BGC0000531,693,16
BGC0000531,693,17
BGC0000531,693,18
BGC0000531,693,19
BGC0000531,693,20
BGC0000531,693,21
BGC0000531,693,22
BGC0000553,693,1
BGC0000553,693,2
BGC0000553,693,3
BGC0000553,693,4
BGC0000553,693,5
BGC0000553,693,6
BGC0000553,693,7
BGC0000553,693,8
BGC0000553,693,9
BGC0000553,693,10
BGC0000553,693,11
BGC0000553,693,12
BGC0000553,693,13
BGC0000553,693,14
BGC0000553,693,15
BGC0000553,693,16
BGC0000553,693,17
BGC0000553,693,18
BGC0000553,693,19
BGC0000553,693,20
BGC0000553,693,21
BGC0000553,693,22
BGC0000382,17759,1
BGC0000382,17759,2
BGC0000382,17759,3
BGC0000382,17759,4
BGC0000382,17759,5
BGC0000382,17759,6
BGC0000382,17759,7
BGC0000382,17759,8
BGC0000382,17759,9
BGC0000382,17759,10
BGC0001819,200,1
BGC0000403,10711,1
BGC0000403,10711,2
BGC0000403,10711,3
BGC0000403,10711,4
BGC0000403,10711,5
BGC0000403,10711,6
BGC0000403,10711,7
BGC0000403,10711,8
BGC0000403,10711,9
BGC0000403,10711,10
BGC0000403,10711,11
BGC0000408,10139,1
BGC0000408,10139,2
BGC0000408,10139,3
BGC0000408,10139,4
BGC0000408,10139,5
BGC0000408,10139,6
BGC0000408,10139,7
BGC0000408,10139,8
BGC0000408,10139,9
BGC0000408,10139,10
BGC0000408,10139,11
BGC0000391,16980,1
BGC0000391,16980,2
BGC0000391,16980,3
BGC0000391,16980,4
BGC0000386,17355,1
BGC0000386,17355,2
BGC0000386,17355,3
BGC0000386,17355,4
BGC0000386,17355,5
BGC0000386,17355,6
BGC0000386,17355,7
BGC0000386,17355,8
BGC0000388,1567,1
BGC0000388,1567,2
BGC0000388,1567,3
BGC0000388,1567,4
BGC0000388,1567,5
BGC0000388,1567,6
BGC0000388,1567,7
BGC0000388,1567,8
BGC0000388,1567,9
BGC0000388,1567,10
BGC0001837,779,1
BGC0001837,779,2
BGC0001837,779,3
BGC0001837,779,4
BGC0001837,779,5
BGC0001837,779,6
BGC0001837,779,7
BGC0001837,779,8
BGC0001837,779,9
BGC0001837,779,10
BGC0001837,779,11
BGC0001837,779,12
BGC0001837,779,13
BGC0001837,779,14
BGC0001837,779,15
BGC0001837,779,16
BGC0000373,867,1
BGC0000373,867,2
BGC0002091,867,1
BGC0002091,867,2
BGC0002412,867,1
BGC0002412,867,2
BGC0001841,1071,1
BGC0001841,1071,2
BGC0001841,1071,3
BGC0001841,1071,4
BGC0001841,1071,5
BGC0000428,5838,1
BGC0000428,5838,2
BGC0000428,5838,3
BGC0000428,5838,4
BGC0000428,5838,5
BGC0000428,5838,6
BGC0000428,5838,7
BGC0000428,5838,8
BGC0000407,23049,1
BGC0000407,23049,2
BGC0000407,23049,3
BGC0000407,23049,4
BGC0000407,23049,5
BGC0000407,23049,6
BGC0000407,23049,7
BGC0000407,23049,8
BGC0000407,23049,9
BGC0000407,23049,10
BGC0000407,23049,11
BGC0001095,23049,1
BGC0001095,23049,2
BGC0001095,23049,3
BGC0001095,23049,4
BGC0001095,23049,5
BGC0001095,23049,6
BGC0001095,23049,7
BGC0001095,23049,8
BGC0001095,23049,9
BGC0001095,23049,10
BGC0001095,23049,11
BGC0000394,13929,1
BGC0000394,13929,2
BGC0000394,13929,3
BGC0000394,13929,4
BGC0000394,13929,5
BGC0000394,13929,6
BGC0000394,13929,7
BGC0001859,22828,1
BGC0001859,22828,2
BGC0001859,22828,3
BGC0000938,22828,1
BGC0000938,22828,2
BGC0000938,22828,3
BGC0000395,13600,1
BGC0000395,13600,2
BGC0000395,13600,3
BGC0000395,13600,4
BGC0001828,2104,1
BGC0001828,2104,2
BGC0001828,2104,3
BGC0001828,2104,4
BGC0001828,2104,5
BGC0001828,2104,6
BGC0001828,2104,7
BGC0001828,2104,8
BGC0001828,2104,9
BGC0001828,2104,10
BGC0001828,2104,11
BGC0001828,2104,12
BGC0001845,1566,1
BGC0001845,1566,2
BGC0001845,1566,3
BGC0001845,1566,4
BGC0001845,1566,5
BGC0001845,1566,6
BGC0000431,6113,1
BGC0000431,6113,2
BGC0000431,6113,3
BGC0000431,6113,4
BGC0000431,6113,5
BGC0000431,6113,6
BGC0000431,6113,7
BGC0000431,6113,8
BGC0000431,6113,9
BGC0000431,6113,10
BGC0001833,854,1
BGC0001833,854,2
BGC0001833,854,3
BGC0001833,854,4
BGC0001833,854,5
BGC0001833,854,6
BGC0001833,854,7
BGC0001833,854,8
BGC0001833,854,9
BGC0001873,473,1
BGC0001873,473,2
BGC0001870,9928,1
BGC0001870,9928,2
BGC0001870,9928,3
BGC0001870,9928,4
BGC0001870,9928,5
BGC0001870,9928,6
BGC0001870,9928,7
BGC0001870,9928,8
BGC0001870,9928,9
BGC0001870,9928,10
BGC0001870,9928,11
BGC0001870,9928,12
BGC0001870,9928,13
BGC0001870,9928,14
BGC0001849,282,1
BGC0001849,282,2
BGC0001849,282,3
BGC0001849,282,4
BGC0001849,282,5
BGC0001849,282,6
BGC0001849,282,7
BGC0001849,282,8
BGC0001849,282,9
BGC0001849,282,10
BGC0000402,11175,1
BGC0000402,11175,2
BGC0000402,11175,3
BGC0000402,11175,4
BGC0000402,11175,5
BGC0000402,11175,6
BGC0000402,11175,7
BGC0000402,11175,8
BGC0000402,11175,9
BGC0000433,31077,1
BGC0000433,31077,2
BGC0000433,31077,3
BGC0000433,31077,4
BGC0000433,31077,5
BGC0000433,31077,6
BGC0000433,31077,7
BGC0000433,31077,8
BGC0000433,31077,9
BGC0000433,31077,10
BGC0000433,31077,11
BGC0000385,19270,1
BGC0000385,19270,2
BGC0000385,19270,3
BGC0000385,19270,4
BGC0000385,19270,5
BGC0000385,19270,6
BGC0000385,19270,7
BGC0000385,19270,8
BGC0000385,19270,9
BGC0000385,19270,10
BGC0000385,19270,11
BGC0000393,677,1
BGC0000393,677,2
BGC0000393,677,3
BGC0000393,677,4
BGC0000393,677,5
BGC0000393,677,6
BGC0000393,677,7
BGC0000393,677,8
BGC0000393,677,9
BGC0000393,677,10
BGC0000393,677,11
BGC0000412,44610,1
BGC0002475,1033,1
BGC0000406,21699,1
BGC0002423,21699,1
BGC0000416,9186,1
BGC0000416,9186,2
BGC0000416,9186,3
BGC0000416,9186,4
BGC0000416,9186,5
BGC0000416,9186,6
BGC0000416,9186,7
BGC0000405,19704,1
BGC0000405,19704,2
BGC0000405,19704,3
BGC0000405,19704,4
BGC0000405,19704,5
BGC0000405,19704,6
BGC0000404,30877,1
BGC0000404,30877,2
BGC0000404,30877,3
BGC0000404,30877,4
BGC0000404,30877,5
BGC0000404,30877,6
BGC0000396,14252,1
BGC0000396,14252,2
BGC0000396,14252,3
BGC0000396,14252,4
BGC0000396,14252,5
BGC0000396,14252,6
BGC0000396,14252,7
BGC0000396,14252,8
BGC0000396,14252,9
BGC0000396,14252,10
BGC0000396,14252,11
BGC0000396,14252,12
BGC0001878,1075,1
BGC0001878,1075,2
BGC0001878,1075,3
BGC0001878,1075,4
BGC0001878,1075,5
BGC0000411,9653,1
BGC0000411,9653,2
BGC0000411,9653,3
BGC0000411,9653,4
BGC0000411,9653,5
BGC0000411,9653,6
BGC0000411,9653,7
BGC0000411,9653,8
BGC0000411,9653,9
BGC0000411,9653,10
BGC0000411,9653,11
BGC0000411,9653,12
BGC0000411,9653,13
BGC0000409,10085,1
BGC0000409,10085,2
BGC0000409,10085,3
BGC0000409,10085,4
BGC0000409,10085,5
BGC0001918,19536,1
BGC0001918,19536,2
BGC0001918,19536,3
BGC0001918,19536,4
BGC0001918,19536,5
BGC0000426,391,1
BGC0000426,391,2
BGC0000426,391,3
BGC0001868,20214,1
BGC0001868,20214,2
BGC0001868,20214,3
BGC0001866,2834,1
BGC0001866,2834,2
BGC0001866,2834,3
BGC0001866,2834,4
BGC0001866,2834,5
BGC0001866,2834,6
BGC0001866,2834,7
BGC0001866,2834,8
BGC0001892,1356,1
BGC0001892,1356,2
BGC0001892,1356,3
BGC0001892,1356,4
BGC0001892,1356,5
BGC0001892,1356,6
BGC0001892,1356,7
BGC0000422,7080,1
BGC0000422,7080,2
BGC0000422,7080,3
BGC0000422,7080,4
BGC0000422,7080,5
BGC0000422,7080,6
BGC0000422,7080,7
BGC0000422,7080,8
BGC0001937,6403,1
BGC0001937,6403,2
BGC0001937,6403,3
BGC0000421,7082,1
BGC0000421,7082,2
BGC0000421,7082,3
BGC0000421,7082,4
BGC0000421,7082,5
BGC0000421,7082,6
BGC0000421,7082,7
BGC0000425,6635,1
BGC0000425,6635,2
BGC0000425,6635,3
BGC0000425,6635,4
BGC0000425,6635,5
BGC0000425,6635,6
BGC0000425,6635,7
BGC0000425,6635,8
BGC0000425,6635,9
BGC0000425,6635,10
BGC0000425,6635,11
BGC0000425,6635,12
BGC0000425,6635,13
BGC0000425,6635,14
BGC0000425,6635,15
BGC0000425,6635,16
BGC0000425,6635,17
BGC0000425,6635,18
BGC0001877,1115,1
BGC0001877,1115,2
BGC0001877,1115,3
BGC0001877,1115,4
BGC0001877,1115,5
BGC0001877,1115,6
BGC0001877,1115,7
BGC0001877,1115,8
BGC0001877,1115,9
BGC0001877,1115,10
BGC0001877,1115,11
BGC0001877,1115,12
BGC0001877,1115,13
BGC0001877,1115,14
BGC0001877,1115,15
BGC0001877,1115,16
BGC0001877,1115,17
BGC0001877,1115,18
BGC0001877,1115,19
BGC0001877,1115,20
BGC0001877,1115,21
BGC0001877,1115,22
BGC0001877,1115,23
BGC0001877,1115,24
BGC0001877,1115,25
BGC0000420,45821,1
BGC0000420,45821,2
BGC0000420,45821,3
BGC0000449,3929,1
BGC0000449,3929,2
BGC0000449,3929,3
BGC0000449,3929,4
BGC0000449,3929,5
BGC0000449,3929,6
BGC0000449,3929,7
BGC0000449,3929,8
BGC0000449,3929,9
BGC0000449,3929,10
BGC0000449,3929,11
BGC0000449,3929,12
BGC0000449,3929,13
BGC0000449,3929,14
BGC0000424,399,1
BGC0000424,399,2
BGC0000424,399,3
BGC0000424,399,4
BGC0000424,399,5
BGC0000424,399,6
BGC0000424,399,7
BGC0000413,11284,1
BGC0000413,11284,2
BGC0000413,11284,3
BGC0000413,11284,4
BGC0000413,11284,5
BGC0000413,11284,6
BGC0000413,11284,7
BGC0000413,11284,8
BGC0000413,11284,9
BGC0000413,11284,10
BGC0000413,11284,11
BGC0000413,11284,12
BGC0000413,11284,13
BGC0000413,11284,14
BGC0000413,11284,15
BGC0000413,11284,16
BGC0000413,11284,17
BGC0000413,11284,18
BGC0000437,7134,1
BGC0000437,7134,2
BGC0000437,7134,3
BGC0000437,7134,4
BGC0000437,7134,5
BGC0000437,7134,6
BGC0000437,7134,7
BGC0000437,7134,8
BGC0000437,7134,9
BGC0000437,7134,10
BGC0001881,475,1
BGC0001881,475,2
BGC0001881,475,3
BGC0001881,475,4
BGC0001881,475,5
BGC0001881,475,6
BGC0001881,475,7
BGC0001881,475,8
BGC0001881,475,9
BGC0001881,475,10
BGC0001881,475,11
BGC0000427,15234,1
BGC0000427,15234,2
BGC0000427,15234,3
BGC0000427,15234,4
BGC0000438,5822,1
BGC0000438,5822,2
BGC0000438,5822,3
BGC0000438,5822,4
BGC0000438,5822,5
BGC0000438,5822,6
BGC0000438,5822,7
BGC0000438,5822,8
BGC0000438,5822,9
BGC0000438,5822,10
BGC0000438,5822,11
BGC0000438,5822,12
BGC0000438,5822,13
BGC0000438,5822,14
BGC0000438,5822,15
BGC0000438,5822,16
BGC0000438,5822,17
BGC0000438,5822,18
BGC0000438,5822,19
BGC0000438,5822,20
BGC0000438,5822,21
BGC0000438,5822,22
BGC0000438,5822,23
BGC0000434,3631,1
BGC0000434,3631,2
BGC0000434,3631,3
BGC0000434,3631,4
BGC0000434,3631,5
BGC0000434,3631,6
BGC0000434,3631,7
BGC0000434,3631,8
BGC0000434,3631,9
BGC0000434,3631,10
BGC0000434,3631,11
BGC0000434,3631,12
BGC0000434,3631,13
BGC0000434,3631,14
BGC0001872,982,1
BGC0001872,982,2
BGC0001872,982,3
BGC0001872,982,4
BGC0001872,982,5
BGC0001872,982,6
BGC0001872,982,7
BGC0001872,982,8
BGC0001872,982,9
BGC0001872,982,10
BGC0001872,982,11
BGC0001872,982,12
BGC0001872,982,13
BGC0001872,982,14
BGC0001872,982,15
BGC0001872,982,16
BGC0001872,982,17
BGC0000430,373,1
BGC0000430,373,2
BGC0000430,373,3
BGC0000430,373,4
BGC0001923,34611,1
BGC0001923,34611,2
BGC0001923,34611,3
BGC0001923,34611,4
BGC0001923,34611,5
BGC0001923,34611,6
BGC0001923,34611,7
BGC0001923,34611,8
BGC0001923,34611,9
BGC0001923,34611,10
BGC0001923,34611,11
BGC0001923,34611,12
BGC0001923,34611,13
BGC0000458,2909,1
BGC0000458,2909,2
BGC0000458,2909,3
BGC0000458,2909,4
BGC0000458,2909,5
BGC0000458,2909,6
BGC0000458,2909,7
BGC0000458,2909,8
BGC0000458,2909,9
BGC0000458,2909,10
BGC0000417,451,1
BGC0000417,451,2
BGC0000417,451,3
BGC0000417,451,4
BGC0001899,35730,1
BGC0001910,28643,1
BGC0001910,28643,2
BGC0001910,28643,3
BGC0000436,5828,1
BGC0000436,5828,2
BGC0000436,5828,3
BGC0000436,5828,4
BGC0000436,5828,5
BGC0000436,5828,6
BGC0001047,5828,1
BGC0001047,5828,2
BGC0001047,5828,3
BGC0001047,5828,4
BGC0001047,5828,5
BGC0001047,5828,6
BGC0001941,957,1
BGC0001941,957,2
BGC0001941,957,3
BGC0001941,957,4
BGC0001941,957,5
BGC0001941,957,6
BGC0000440,5585,1
BGC0000440,5585,2
BGC0000440,5585,3
BGC0000440,5585,4
BGC0000440,5585,5
BGC0000440,5585,6
BGC0000440,5585,7
BGC0000440,5585,8
BGC0000440,5585,9
BGC0000440,5585,10
BGC0000440,5585,11
BGC0000441,5585,1
BGC0000441,5585,2
BGC0000441,5585,3
BGC0000441,5585,4
BGC0000441,5585,5
BGC0000441,5585,6
BGC0000441,5585,7
BGC0000441,5585,8
BGC0000441,5585,9
BGC0000441,5585,10
BGC0000441,5585,11
BGC0000423,415,1
BGC0000423,415,2
BGC0000423,415,3
BGC0000423,415,4
BGC0000423,415,5
BGC0000423,415,6
BGC0001963,1314,1
BGC0001963,1314,2
BGC0001963,1314,3
BGC0001963,1314,4
BGC0001963,1314,5
BGC0001963,1314,6
BGC0001963,1314,7
BGC0001963,1314,8
BGC0001963,1314,9
BGC0001963,1314,10
BGC0001963,1314,11
BGC0001963,1314,12
BGC0001963,1314,13
BGC0001963,1314,14
BGC0001963,1314,15
BGC0001963,1314,16
BGC0001963,1314,17
BGC0001963,1314,18
BGC0001963,1314,19
BGC0000435,5824,1
BGC0000435,5824,2
BGC0000435,5824,3
BGC0000435,5824,4
BGC0000435,5824,5
BGC0000435,5824,6
BGC0000435,5824,7
BGC0000435,5824,8
BGC0000435,5824,9
BGC0000442,314,1
BGC0000442,314,2
BGC0000442,314,3
BGC0000442,314,4
BGC0000442,314,5
BGC0000442,314,6
BGC0000442,314,7
BGC0000442,314,8
BGC0001902,31610,1
BGC0001902,31610,2
BGC0001902,31610,3
BGC0001902,31610,4
BGC0001902,31610,5
BGC0000467,2221,1
BGC0000467,2221,2
BGC0000467,2221,3
BGC0000467,2221,4
BGC0001055,165,1
BGC0001055,165,2
BGC0001055,165,3
BGC0001055,165,4
BGC0001055,165,5
BGC0001055,165,6
BGC0001055,165,7
BGC0001055,165,8
BGC0001055,165,9
BGC0002570,2221,1
BGC0002570,2221,2
BGC0002570,2221,3
BGC0002570,2221,4
BGC0000447,5164,1
BGC0000447,5164,2
BGC0000447,5164,3
BGC0000447,5164,4
BGC0000447,5164,5
BGC0000447,5164,6
BGC0000447,5164,7
BGC0000447,5164,8
BGC0000447,5164,9
BGC0000447,5164,10
BGC0000447,5164,11
BGC0000447,5164,12
BGC0000447,5164,13
BGC0000447,5164,14
BGC0000447,5164,15
BGC0000447,5164,16
BGC0000447,5164,17
BGC0000447,5164,18
BGC0000447,5164,19
BGC0001885,12823,1
BGC0001885,12823,2
BGC0001885,12823,3
BGC0001885,12823,4
BGC0001885,12823,5
BGC0001885,12823,6
BGC0001885,12823,7
BGC0001885,12823,8
BGC0001885,12823,9
BGC0000448,9995,1
BGC0000448,9995,2
BGC0000448,9995,3
BGC0000448,9995,4
BGC0001917,7468,1
BGC0001909,5946,1
BGC0001909,5946,2
BGC0001909,5946,3
BGC0001909,5946,4
BGC0001909,5946,5
BGC0000473,16929,1
BGC0000473,16929,2
BGC0000473,16929,3
BGC0000473,16929,4
BGC0000473,16929,5
BGC0000473,16929,6
BGC0000473,16929,7
BGC0000473,16929,8
BGC0000474,16929,1
BGC0000474,16929,2
BGC0000474,16929,3
BGC0000474,16929,4
BGC0000474,16929,5
BGC0000474,16929,6
BGC0000474,16929,7
BGC0000474,16929,8
BGC0000451,224,1
BGC0000451,224,2
BGC0000451,224,3
BGC0000451,224,4
BGC0000451,224,5
BGC0000451,224,6
BGC0000451,224,7
BGC0000451,224,8
BGC0000451,224,9
BGC0001924,34605,1
BGC0001924,34605,2
BGC0001924,34605,3
BGC0001924,34605,4
BGC0001924,34605,5
BGC0001924,34605,6
BGC0001924,34605,7
BGC0001924,34605,8
BGC0001927,35801,1
BGC0001927,35801,2
BGC0001927,35801,3
BGC0001927,35801,4
BGC0001927,35801,5
BGC0001927,35801,6
BGC0001927,35801,7
BGC0001927,35801,8
BGC0001927,35801,9
BGC0001927,35801,10
BGC0001927,35801,11
BGC0000450,3892,1
BGC0000450,3892,2
BGC0000450,3892,3
BGC0000450,3892,4
BGC0000450,3892,5
BGC0000450,3892,6
BGC0000450,3892,7
BGC0000450,3892,8
BGC0000450,3892,9
BGC0000450,3892,10
BGC0000457,2918,1
BGC0000457,2918,2
BGC0000457,2918,3
BGC0000457,2918,4
BGC0000457,2918,5
BGC0000457,2918,6
BGC0000439,4565,1
BGC0000439,4565,2
BGC0000439,4565,3
BGC0000439,4565,4
BGC0000439,4565,5
BGC0000439,4565,6
BGC0000439,4565,7
BGC0000439,4565,8
BGC0000439,4565,9
BGC0000439,4565,10
BGC0000439,4565,11
BGC0000439,4565,12
BGC0000439,4565,13
BGC0000439,4565,14
BGC0001970,36385,1
BGC0001970,36385,2
BGC0001970,36385,3
BGC0001970,36385,4
BGC0001970,36385,5
BGC0001970,36385,6
BGC0001970,36385,7
BGC0001970,36385,8
BGC0001970,36385,9
BGC0001970,36385,10
BGC0001970,36385,11
BGC0000455,3063,1
BGC0000455,3063,2
BGC0000455,3063,3
BGC0000455,3063,4
BGC0000455,3063,5
BGC0000455,3063,6
BGC0000455,3063,7
BGC0000455,3063,8
BGC0000455,3063,9
BGC0000460,3100,1
BGC0000460,3100,2
BGC0000460,3100,3
BGC0000460,3100,4
BGC0000460,3100,5
BGC0000432,7303,1
BGC0000432,7303,2
BGC0000432,7303,3
BGC0000432,7303,4
BGC0000432,7303,5
BGC0000432,7303,6
BGC0000432,7303,7
BGC0000432,7303,8
BGC0000432,7303,9
BGC0000432,7303,10
BGC0000432,7303,11
BGC0000432,7303,12
BGC0000432,7303,13
BGC0000445,11694,1
BGC0000445,11694,2
BGC0000445,11694,3
BGC0000445,11694,4
BGC0000445,11694,5
BGC0000445,11694,6
BGC0000445,11694,7
BGC0000445,11694,8
BGC0000445,11694,9
BGC0000445,11694,10
BGC0000445,11694,11
BGC0000445,11694,12
BGC0000443,297,1
BGC0000443,297,2
BGC0000443,297,3
BGC0000443,297,4
BGC0000443,297,5
BGC0000443,297,6
BGC0000443,297,7
BGC0000443,297,8
BGC0000443,297,9
BGC0000443,297,10
BGC0001911,463,1
BGC0001911,463,2
BGC0001911,463,3
BGC0001926,27890,1
BGC0001926,27890,2
BGC0001926,27890,3
BGC0001926,27890,4
BGC0001926,27890,5
BGC0001926,27890,6
BGC0001926,27890,7
BGC0001926,27890,8
BGC0000446,263,1
BGC0000446,263,2
BGC0000497,31529,1
BGC0000497,31529,2
BGC0000497,31529,3
BGC0000497,31529,4
BGC0000497,31529,5
BGC0000497,31529,6
BGC0000497,31529,7
BGC0000497,31529,8
BGC0000497,31529,9
BGC0000497,31529,10
BGC0000497,31529,11
BGC0000497,31529,12
BGC0000497,31529,13
BGC0000497,31529,14
BGC0000497,31529,15
BGC0000497,31529,16
BGC0000497,31529,17
BGC0000497,31529,18
BGC0000497,31529,19
BGC0000497,31529,20
BGC0000497,31529,21
BGC0000497,31529,22
BGC0000497,31529,23
BGC0000497,31529,24
BGC0000497,31529,25
BGC0000497,31529,26
BGC0000497,31529,27
BGC0000497,31529,28
BGC0000497,31529,29
BGC0000497,31529,30
BGC0000497,31529,31
BGC0000497,31529,32
BGC0000470,30569,1
BGC0000470,30569,2
BGC0000470,30569,3
BGC0000470,30569,4
BGC0000470,30569,5
BGC0000470,30569,6
BGC0000470,30569,7
BGC0000470,30569,8
BGC0000470,30569,9
BGC0000470,30569,10
BGC0000470,30569,11
BGC0000470,30569,12
BGC0000454,3362,1
BGC0000454,3362,2
BGC0000454,3362,3
BGC0002415,3362,1
BGC0002415,3362,2
BGC0002415,3362,3
BGC0000452,3715,1
BGC0000452,3715,2
BGC0000452,3715,3
BGC0000452,3715,4
BGC0000452,3715,5
BGC0000452,3715,6
BGC0000452,3715,7
BGC0000452,3715,8
BGC0000452,3715,9
BGC0000452,3715,10
BGC0000477,11009,1
BGC0000477,11009,2
BGC0000477,11009,3
BGC0000477,11009,4
BGC0000477,11009,5
BGC0000477,11009,6
BGC0000477,11009,7
BGC0000477,11009,8
BGC0000477,11009,9
BGC0000477,11009,10
BGC0000479,11530,1
BGC0000479,11530,2
BGC0000479,11530,3
BGC0000479,11530,4
BGC0000479,11530,5
BGC0000479,11530,6
BGC0000479,11530,7
BGC0001956,16758,1
BGC0001956,16758,2
BGC0001956,16758,3
BGC0001956,16758,4
BGC0001956,16758,5
BGC0001957,5798,1
BGC0001957,5798,2
BGC0001957,5798,3
BGC0001957,5798,4
BGC0002479,16758,1
BGC0002479,16758,2
BGC0002479,16758,3
BGC0002479,16758,4
BGC0002479,16758,5
BGC0001955,812,1
BGC0001955,812,2
BGC0001955,812,3
BGC0001955,812,4
BGC0001955,812,5
BGC0001955,812,6
BGC0001955,812,7
BGC0001955,812,8
BGC0001955,812,9
BGC0001955,812,10
BGC0001955,812,11
BGC0000485,1617,1
BGC0000485,1617,2
BGC0000485,1617,3
BGC0000485,1617,4
BGC0000485,1617,5
BGC0000485,1617,6
BGC0000485,1617,7
BGC0000485,1617,8
BGC0000485,1617,9
BGC0000485,1617,10
BGC0000485,1617,11
BGC0000485,1617,12
BGC0000485,1617,13
BGC0000485,1617,14
BGC0000485,1617,15
BGC0000485,1617,16
BGC0000485,1617,17
BGC0000485,1617,18
BGC0000485,1617,19
BGC0000485,1617,20
BGC0000485,1617,21
BGC0000485,1617,22
BGC0000485,1617,23
BGC0000485,1617,24
BGC0000485,1617,25
BGC0000485,1617,26
BGC0000485,1617,27
BGC0000485,1617,28
BGC0000485,1617,29
BGC0000485,1617,30
BGC0000485,1617,31
BGC0000485,1617,32
BGC0000485,1617,33
BGC0000485,1617,34
BGC0000485,1617,35
BGC0000485,1617,36
BGC0000485,1617,37
BGC0000485,1617,38
BGC0000485,1617,39
BGC0000485,1617,40
BGC0000485,1617,41
BGC0000485,1617,42
BGC0000485,1617,43
BGC0000485,1617,44
BGC0000485,1617,45
BGC0000485,1617,46
BGC0000485,1617,47
BGC0000485,1617,48
BGC0000485,1617,49
BGC0000485,1617,50
BGC0000485,1617,51
BGC0000485,1617,52
BGC0000485,1617,53
BGC0000485,1617,54
BGC0000485,1617,55
BGC0000485,1617,56
BGC0000485,1617,57
BGC0000485,1617,58
BGC0001222,1617,1
BGC0001222,1617,2
BGC0001222,1617,3
BGC0001222,1617,4
BGC0001222,1617,5
BGC0001222,1617,6
BGC0001222,1617,7
BGC0001222,1617,8
BGC0001222,1617,9
BGC0001222,1617,10
BGC0001222,1617,11
BGC0001222,1617,12
BGC0001222,1617,13
BGC0001222,1617,14
BGC0001222,1617,15
BGC0001222,1617,16
BGC0001222,1617,17
BGC0001222,1617,18
BGC0001222,1617,19
BGC0001222,1617,20
BGC0001222,1617,21
BGC0001222,1617,22
BGC0001222,1617,23
BGC0001222,1617,24
BGC0001222,1617,25
BGC0001222,1617,26
BGC0001222,1617,27
BGC0001222,1617,28
BGC0001222,1617,29
BGC0001222,1617,30
BGC0001222,1617,31
BGC0001222,1617,32
BGC0001222,1617,33
BGC0001222,1617,34
BGC0001222,1617,35
BGC0001222,1617,36
BGC0001222,1617,37
BGC0001222,1617,38
BGC0001222,1617,39
BGC0001222,1617,40
BGC0001222,1617,41
BGC0001222,1617,42
BGC0001222,1617,43
BGC0001222,1617,44
BGC0001222,1617,45
BGC0001222,1617,46
BGC0001222,1617,47
BGC0001222,1617,48
BGC0001222,1617,49
BGC0001222,1617,50
BGC0001222,1617,51
BGC0001222,1617,52
BGC0001222,1617,53
BGC0001222,1617,54
BGC0001222,1617,55
BGC0001222,1617,56
BGC0001222,1617,57
BGC0001222,1617,58
BGC0000483,35456,1
BGC0000483,35456,2
BGC0000483,35456,3
BGC0000483,35456,4
BGC0000483,35456,5
BGC0000483,35456,6
BGC0000464,172,1
BGC0000464,172,2
BGC0000464,172,3
BGC0000464,172,4
BGC0000464,172,5
BGC0000464,172,6
BGC0000464,172,7
BGC0000464,172,8
BGC0000464,172,9
BGC0000464,172,10
BGC0000464,172,11
BGC0000464,172,12
BGC0000464,172,13
BGC0000464,172,14
BGC0000521,794,1
BGC0000521,794,2
BGC0000521,794,3
BGC0000521,794,4
BGC0000521,794,5
BGC0000521,794,6
BGC0000521,794,7
BGC0000521,794,8
BGC0000521,794,9
BGC0000521,794,10
BGC0000521,794,11
BGC0000521,794,12
BGC0000521,794,13
BGC0000521,794,14
BGC0000521,794,15
BGC0000521,794,16
BGC0000521,794,17
BGC0000521,794,18
BGC0000521,794,19
BGC0000521,794,20
BGC0000521,794,21
BGC0000521,794,22
BGC0000521,794,23
BGC0000521,794,24
BGC0000521,794,25
BGC0000521,794,26
BGC0000521,794,27
BGC0001962,21195,1
BGC0001962,21195,2
BGC0001962,21195,3
BGC0001962,21195,4
BGC0001962,21195,5
BGC0001962,21195,6
BGC0001962,21195,7
BGC0001962,21195,8
BGC0000494,220,1
BGC0000494,220,2
BGC0000494,220,3
BGC0000494,220,4
BGC0000494,220,5
BGC0000494,220,6
BGC0000494,220,7
BGC0000494,220,8
BGC0000494,220,9
BGC0000494,220,10
BGC0000494,220,11
BGC0000494,220,12
BGC0000494,220,13
BGC0000494,220,14
BGC0000494,220,15
BGC0000494,220,16
BGC0000494,220,17
BGC0000494,220,18
BGC0000494,220,19
BGC0000494,220,20
BGC0000494,220,21
